,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-HN-A2NL-01A-11D-A18P-09,0.001316224361284708,0.0013161399618285895,0.0013160503411575309,0.001316180207109795,0.0013161269428604442,0.001316182953049506,0.6076958087607979,0.10543114679102124,0.277659908759585,0.0013162309213052778
TCGA-AR-A24O-01A-11D-A167-09,0.004764171714915989,0.10921354765862668,0.004763182359714249,0.004763531983560915,0.004763467983363536,0.46962987751138047,0.3878102208171254,0.004763536054772322,0.0047633420607042145,0.00476512185583642
TCGA-A7-A26E-01B-06D-A272-09,0.002778685523330346,0.0027789978840635364,0.45718210900270556,0.0027786113768803076,0.0027787763486804163,0.0027785180737658326,0.002778716040908468,0.4786473403273818,0.04471979293144254,0.0027784524908411757
TCGA-A8-A07W-01A-11W-A019-09,0.000752164318801791,0.0007520763148274352,0.0007521608484677642,0.000752084371108482,0.0007521212114735226,0.2431692661735038,0.7508137875887197,0.0007521198945107584,0.0007520725920772001,0.0007521466865095604
TCGA-AN-A0AM-01A-11W-A050-09,0.0011768710774117208,0.0011767752066124764,0.051441566183258895,0.0011768728151552493,0.2940609240008381,0.0011768145920631385,0.47645255223759025,0.17098398255356848,0.0011768111725354842,0.0011768301609661473
TCGA-AC-A5EI-01A-11D-A27P-09,0.0037045488518812368,0.003705693300648041,0.16909031732210406,0.003704586774679394,0.48919650046879165,0.003704665623730038,0.003705111079248229,0.3157793745115483,0.0037045822359255327,0.0037046198314435864
TCGA-LL-A7SZ-01A-32D-A351-09,0.002084055781915646,0.1459228745600568,0.0020839108913908214,0.0020837915219767056,0.2193017136892791,0.29339231142382216,0.0020839761110218176,0.3288794760419934,0.002083885301300105,0.0020840046772433096
TCGA-A8-A09Q-01A-11W-A019-09,0.0006412368223740382,0.0006412056213850586,0.0006411918146597722,0.0006412031370989137,0.0006412312438285601,0.000641200870982641,0.5963271369409504,0.24554524116207951,0.09489283656926807,0.05938751581737312
TCGA-E2-A15E-06A-11D-A12B-09,0.0027030521357938766,0.002703491572680215,0.0027039687176497566,0.0027037000895296652,0.002703724155948109,0.502844996795894,0.47552686911305453,0.0027035761162001806,0.0027035359068374215,0.0027030853964122585
TCGA-B6-A0IJ-01A-11W-A050-09,0.000699589700086135,0.0006994827246216635,0.08204577691944995,0.0006995122045367049,0.0006994994854391274,0.0006994852878079779,0.8021791788400465,0.0006994733054092254,0.11087844063075993,0.0006995609018426828
