,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
TCGA-A8-A076-01A-21W-A019-09,0.0022853296765095706,0.6926517523131097,0.1360930425441885,0.0022802342991665304,0.1644167081134199,0.002272933053605864
TCGA-AC-A3YI-01A-21D-A23C-09,0.45919575972495974,0.011225422099186784,0.011182562584382893,0.49593740007310294,0.011220314900247535,0.011238540618120112
TCGA-A7-A5ZW-01A-12D-A29N-09,0.007379837800210036,0.3758143398962128,0.40038543107079533,0.007329129001121693,0.007343624522519403,0.2017476377091407
TCGA-BH-A1FL-01A-11D-A13L-09,0.008883277815329922,0.6427977853033694,0.008882266666041009,0.008844254386863868,0.3216986924546843,0.008893723373711426
TCGA-D8-A27F-01A-11D-A16D-09,0.002790641249106779,0.0028126043743094717,0.10529304365821363,0.27267211440324873,0.6136189266797802,0.002812669635341128
TCGA-A2-A0ST-01A-12D-A099-09,0.008824085421050988,0.1998860891519256,0.26375427602428175,0.21846873289130636,0.30017686815108996,0.008889948360345385
TCGA-B6-A0IB-01A-11W-A050-09,0.060364236101166584,0.237670112647334,0.17788165068399073,0.04969217811721793,0.21160787086518576,0.2627839515851048
TCGA-LL-A6FR-01A-12D-A31U-09,0.004954534751881233,0.004966341835529414,0.004963148118493178,0.004937925366131025,0.6093499894348146,0.3708280604931506
TCGA-BH-A1FH-01A-12D-A13L-09,0.008839869301097378,0.008880511096918238,0.00889724999878089,0.008834752367687469,0.7461608071979627,0.21838681003755336
TCGA-AR-A0TT-01A-31D-A099-09,0.0028938717486575857,0.12500577821124298,0.12226295320328333,0.0029025041108498707,0.554987631871467,0.1919472608544992
TCGA-E9-A22H-01A-11D-A159-09,0.00882256686902182,0.9557515708373839,0.008809209290336571,0.00886447320196678,0.008907503640677305,0.008844676160613522
TCGA-A1-A0SI-01A-11D-A142-09,0.03684624425702933,0.0007612975061220602,0.9413766590064915,0.0007613233803133259,0.019491632462678047,0.0007628433873657252
TCGA-B6-A0IN-01A-11W-A050-09,0.0052308265609914174,0.005267018291076897,0.005259198755130383,0.005277012399388464,0.623996672283304,0.35496927171010895
TCGA-BH-A0HF-01A-11W-A071-09,0.00014345153725161733,0.00014383574810590576,0.1815736195549779,0.00014325202474098144,0.5441250263262063,0.27387081480871733
TCGA-AR-A0U1-01A-11D-A10Y-09,0.0019010663426706855,0.001898880109566352,0.0018889949312581131,0.17909521943674256,0.8133152773956035,0.0019005617841587777
TCGA-AN-A0XO-01A-11D-A10G-09,0.11015073690491384,0.005277585553706078,0.1689064172140583,0.005259365788612356,0.5667187403639753,0.14368715417473416
TCGA-D8-A13Y-01A-11D-A10Y-09,0.0023497354717468815,0.21071014618701703,0.26352211384993657,0.0023336649292532755,0.5187393306462738,0.002345008915772547
TCGA-A2-A04N-01A-11D-A10Y-09,0.0038275327458600046,0.5898362354456018,0.003836755769705046,0.0038336946638591212,0.20966958671620914,0.18899619465876497
TCGA-S3-A6ZG-01A-22D-A32I-09,0.00443316108315276,0.491088401735143,0.004419710012657458,0.0044183838378808885,0.26894726946607506,0.2266930738650908
TCGA-BH-A0E7-01A-11W-A050-09,0.004539248919663786,0.004561566934388357,0.004553438353375977,0.004557329488452782,0.4373581643559768,0.5444302519481423
TCGA-C8-A8HP-01A-11D-A36J-09,0.04997743789257665,0.05687151559244221,0.8901419765333062,0.0010022371090559856,0.0010026026770473023,0.0010042301955718274
TCGA-BH-A0DO-01B-11D-A12B-09,0.00768258681547064,0.007667060364341318,0.20863997056867178,0.0076499486608851384,0.5371569429481645,0.2312034906424666
TCGA-EW-A2FS-01A-11D-A17D-09,0.102507642762014,0.4651867869196308,0.005810588088570582,0.005797114963732277,0.4148742679969605,0.005823599269091875
TCGA-D8-A27N-01A-11D-A16D-09,0.003367923432705583,0.3539746285699037,0.0652761228467711,0.23131995779919637,0.0033735753982287397,0.34268779195319465
TCGA-A8-A08Z-01A-21W-A019-09,0.00481763668686237,0.004818944722775053,0.06478183711552091,0.004795714167121491,0.4730412260038357,0.44774464130388447
TCGA-BH-A0DD-01A-31D-A12Q-09,0.007309845670662587,0.6890582604741367,0.11741417715397019,0.007321295805545782,0.007332158098511452,0.17156426279717335
TCGA-BH-A0HB-01A-11W-A071-09,0.005122306012568395,0.8013523358952573,0.005147696039074417,0.005100965632055646,0.005119281317005036,0.1781574151040391
TCGA-GM-A2DC-01A-11D-A18P-09,0.00838642610273511,0.8182811586213792,0.008378476959908286,0.008396323174835234,0.008434851397100837,0.14812276374404126
TCGA-C8-A1HG-01A-11D-A135-09,0.0033605949056616812,0.26638877717890297,0.15180539706986318,0.003366825317411871,0.32952514767853097,0.2455532578496293
TCGA-BH-A1FN-01A-11D-A13L-09,0.0015220164319191092,0.0015223965567142824,0.4650978543721515,0.0015201088907689359,0.5288163721378315,0.0015212516106146044
TCGA-BH-A0BO-01A-23D-A12B-09,0.006487587281157039,0.0064785178908714535,0.07325957855745052,0.006458626612827015,0.5296653648679284,0.3776503247897656
TCGA-D8-A1JN-01A-11D-A13L-09,0.05406790495543997,0.09119446091367137,0.8218974837457832,0.030881933803142952,0.0009791808873488858,0.0009790356946136679
TCGA-A2-A0YH-01A-11D-A10G-09,0.0020326773775841012,0.24111321032749725,0.6197658401935209,0.0020344944850440995,0.13301958322861282,0.0020341943877410936
TCGA-E2-A15G-01A-11D-A12B-09,0.0027095351603781005,0.5055015031997107,0.0027206745993722577,0.002724358067860936,0.4836230984267297,0.0027208305459483564
TCGA-D8-A1JB-01A-11D-A13L-09,0.00394709547634333,0.003932705745130616,0.003939033721965764,0.17002593451066833,0.8142310506178777,0.0039241799280143414
TCGA-A8-A09X-01A-11W-A019-09,0.002821052921498257,0.6000433407330975,0.268536431775583,0.1229772380289748,0.0028125635088889697,0.0028093730319574935
TCGA-BH-A208-01A-11D-A159-09,0.002617368646440002,0.10325902307307959,0.5727426450646509,0.0026254104288320284,0.3161275313221281,0.002628021464869211
TCGA-A7-A26H-01A-11D-A167-09,0.0013857862832349441,0.327529394827528,0.6129855043057035,0.05478497811394983,0.0013826317074356544,0.0019317047621479836
TCGA-A7-A5ZX-01A-12D-A29N-09,0.005623539308644429,0.5040712849345109,0.00563821592387981,0.005604677384708188,0.47344255037950567,0.0056197320687509785
TCGA-E2-A1IK-01A-11D-A17G-09,0.49883282866583206,0.010580320509563663,0.010588454430969403,0.17934460652025738,0.2900661890105511,0.010587600862826467
TCGA-A2-A25E-01A-11D-A167-09,0.0030120131122045564,0.0030113479643164467,0.003014455278142013,0.10647785791855933,0.8814692415293774,0.003015084197400204
TCGA-AO-A0JM-01A-21W-A071-09,0.003847876323596966,0.5680920869903636,0.09384136890493772,0.003832387330918314,0.32654925932368223,0.0038370211265011454
TCGA-OL-A5RX-01A-11D-A28B-09,0.007640208302238723,0.2944409311673554,0.007702234363474897,0.007646065539872949,0.505442114731057,0.17712844589600088
TCGA-A2-A1FV-01A-11D-A13L-09,0.00468920389202686,0.5855212208080329,0.2066320386709469,0.004655313404202503,0.004686632613232781,0.19381559061155804
TCGA-LL-A8F5-01A-11D-A36J-09,0.001231973794212961,0.1795393285897829,0.001231547219279792,0.07755635837803859,0.7392098342163603,0.0012309578023253526
TCGA-B6-A0RV-01A-11D-A099-09,0.0035721810999322073,0.1924620026803478,0.7932214640508506,0.0035744152835174335,0.0035931173784993064,0.003576819506852634
TCGA-AR-A2LM-01A-11D-A17W-09,0.01124898587332208,0.40806905191448384,0.011193698263110851,0.011272503334540654,0.54701406249103,0.011201698123512602
TCGA-D8-A1JJ-01A-31D-A14K-09,0.002108798558790796,0.24116720089530694,0.4197882962342063,0.0021061079844448905,0.1613090681761129,0.17352052815113822
TCGA-BH-A1FD-01A-11W-A14Q-09,0.0052387228867547195,0.47830541048561287,0.00524255061400322,0.005282907741653135,0.5006517788423888,0.005278629429587322
TCGA-D8-A1XL-01A-11D-A14K-09,0.04908670484569066,0.2262242855127808,0.0020041499897768284,0.057345143988438915,0.6633315244292703,0.0020081912340423696
TCGA-AR-A252-01A-11D-A167-09,0.016842998952551563,0.016857239708130606,0.016847444554180108,0.016747204201314154,0.016907967649402226,0.9157971449344212
TCGA-AR-A2LE-01A-11D-A17W-09,0.02408367509679605,0.000536901533567327,0.9737732481503132,0.0005344470715502607,0.0005350766108067995,0.0005366515369663284
TCGA-BH-A0DI-01A-21D-A12Q-09,0.004002846486983111,0.26373419319161284,0.33459725406214347,0.004015842793859727,0.2972364804550299,0.09641338301037101
TCGA-B6-A0IM-01A-11W-A050-09,0.00580066002940796,0.7472961407073073,0.0058060780140986,0.005792750100072778,0.22949506518443685,0.00580930596467652
TCGA-A1-A0SN-01A-11D-A142-09,0.0027208801125618493,0.4668474625552591,0.335201759539758,0.0027121870858272078,0.18980680692721064,0.0027109037793830977
TCGA-A8-A08B-01A-11W-A019-09,0.003916615161228799,0.24997985073179524,0.3568475942045857,0.003925808600367888,0.3814113574084831,0.0039187738935391805
TCGA-AC-A2FG-01A-11D-A17D-09,0.004808807035682627,0.27536555415697717,0.19284426302806457,0.004798772518745475,0.3432917873073337,0.17889081595319636
TCGA-3C-AALJ-01A-31D-A41F-09,0.00607834839632248,0.29291166915174927,0.09254686107834519,0.24179684587489014,0.006032856715209142,0.3606334187834837
TCGA-AO-A0JD-01A-11W-A071-09,0.0014040987912695212,0.340000055572199,0.0014020628992433115,0.01998786901393489,0.6358028010317929,0.0014031126915604972
TCGA-AC-A4ZE-01A-11D-A41F-09,0.003496881630251416,0.31916324779676597,0.07995134670974569,0.2548880606710567,0.003513718365511357,0.3389867448266689
TCGA-BH-A0BW-01A-11D-A10Y-09,0.002245096167567294,0.0022476973686042785,0.05594435603089655,0.002249798745332524,0.7219937219014476,0.21531932978615184
TCGA-BH-A1FE-06A-11D-A20S-09,0.08341975190007793,0.581512408876594,0.08341552518593559,0.08345820580501194,0.08350197041198991,0.08469213782039071
TCGA-AO-A128-01A-11D-A10M-09,0.00017000387280435587,0.0001701176201413737,0.012522632609252586,0.00017047195399792103,0.06313395016629038,0.9238328237775134
TCGA-BH-A1FE-01A-11D-A13L-09,0.2673575817706519,0.008432422613538609,0.008472946735471063,0.16762739502831378,0.5396953913245095,0.008414262527515166
TCGA-AN-A0FZ-01A-11W-A050-09,0.0023720712501248257,0.5422920070455205,0.11409213388607202,0.11977143717352763,0.0023736129087324038,0.21909873773602265
TCGA-A1-A0SH-01A-11D-A099-09,0.0015818502811535196,0.0015767953979813501,0.6114274900664913,0.13346221974971811,0.19281388456686208,0.059137759937793626
TCGA-AN-A0FF-01A-11W-A050-09,0.007976086458399225,0.008025264747614466,0.007992102638183493,0.007985410431159867,0.6000603645594276,0.36796077116521547
TCGA-BH-A1EN-01A-11D-A17G-09,0.0027219908953911116,0.43706399591676226,0.042041479597314635,0.0027089500959657244,0.5127412159142841,0.0027223675802821455
TCGA-B6-A0WT-01A-11D-A10G-09,0.30790163145987537,0.008039161986117488,0.00800585939520109,0.007985600784255496,0.24832767118083127,0.41974007519371936
TCGA-AN-A0FL-01A-11W-A050-09,0.0010029294216403134,0.2408806809569615,0.10011101870675121,0.09310920607721215,0.5638924829709887,0.0010036818664463263
TCGA-C8-A12Y-01A-11D-A12B-09,0.004114220339380399,0.004116038111986426,0.0041150794175114,0.2733743424222847,0.004113779950795908,0.7101665397580412
TCGA-A2-A0ET-01A-31D-A045-09,0.0035193382093666277,0.6162332108973988,0.11163872723052802,0.10999419064165773,0.0035108584672537777,0.15510367455379495
TCGA-A7-A26F-01A-21D-A167-09,0.004120986781118334,0.5878984774875984,0.14536348931196796,0.25437956042397,0.004116590465099463,0.004120895530245804
TCGA-D8-A1Y2-01A-11D-A159-09,0.009326785634429673,0.009354488959091672,0.5736889070330835,0.009348375820758132,0.009339310081404945,0.38894213247123205
TCGA-C8-A138-01A-11D-A10Y-09,0.1685909371819975,0.6085225582943878,0.003919002027577756,0.21111149830869627,0.003925770970457884,0.003930233216882852
TCGA-D8-A27G-01A-11D-A16D-09,0.00018356080554901512,0.0001832536271967518,0.9990835809661759,0.00018330882141025045,0.00018312458233986088,0.000183171197328203
TCGA-C8-A1HN-01A-11D-A135-09,0.0034207229582602547,0.6691677071756168,0.003416506865684764,0.0034415218749017777,0.31710825268988435,0.0034452884356520066
TCGA-A2-A0CL-01A-11D-A10Y-09,0.0011403981101266863,0.10908217069933794,0.8254697355518057,0.009561129778083086,0.001139911438229787,0.053606654422416945
TCGA-GM-A5PV-01A-11D-A28B-09,0.0073743193794603215,0.007365822362975332,0.20887846329234488,0.007321703539554341,0.7617243207134285,0.007335370712236603
TCGA-B6-A0WX-01A-11D-A10G-09,0.004705102477687734,0.004687770815303238,0.004664937086173692,0.17921306014747984,0.44267592972556385,0.3640531997477917
TCGA-A1-A0SP-01A-11D-A099-09,0.0033509281204099316,0.0033716965578938006,0.003375079687308189,0.003377519311914775,0.5737337247865496,0.4127910515359237
TCGA-A8-A08J-01A-11W-A019-09,0.16446631547455276,0.24869813503714824,0.005282469891542896,0.09231411422468211,0.4839692598764379,0.005269705495636132
TCGA-E9-A1QZ-01A-21D-A167-09,0.0079820218503251,0.2974413000467453,0.007953627557369869,0.5074185297158338,0.008035387395166892,0.17116913343455903
TCGA-EW-A1PH-01A-11D-A14K-09,0.003835445999085673,0.4375028501546699,0.09544987557603098,0.003831324732993325,0.27262129656097067,0.18675920697624968
TCGA-BH-A0H9-01A-11W-A071-09,0.004016460204810136,0.3525503197349741,0.11760922706713772,0.004007371477459165,0.5177952064591295,0.004021415056489416
TCGA-BH-A0DP-01A-21W-A071-09,0.006469238551121681,0.40413244133027776,0.0064867193806023606,0.00645392801671424,0.5699906078364947,0.0064670648847893215
TCGA-AO-A1KS-01A-11D-A13L-09,0.003913363734793944,0.346699206635781,0.4261484064654144,0.003931540192138429,0.00392898642253141,0.215378496549341
TCGA-C8-A1HK-01A-21D-A13L-09,0.0027764309712837334,0.34896221912978614,0.37191406776373453,0.002763675737092266,0.2708158951110729,0.0027677112870304306
TCGA-C8-A131-01A-11D-A10Y-09,0.03799303005465458,0.5785072357179757,0.002868360270882075,0.21219899749310073,0.1655749694450483,0.002857407018338773
TCGA-A8-A093-01A-11W-A019-09,0.08184604710041182,0.2626073934858359,0.6077566377566306,0.0015320882829062987,0.0015346064498821955,0.04472322692433304
TCGA-A1-A0SK-01A-12D-A099-09,0.0024738013487647743,0.4387056737410747,0.002480797656913213,0.12264022065571346,0.431224088254057,0.002475418343476821
TCGA-A2-A0ER-01A-21W-A050-09,0.0064803430893418295,0.8078578960568347,0.006553978328550508,0.006465960800255159,0.0065138590194094605,0.16612796270560848
TCGA-PL-A8LY-01A-11D-A41F-09,0.05594819035646798,0.056348496060449685,0.05583924331889464,0.3840132226996307,0.055896782317556126,0.39195406524700077
TCGA-AR-A5QM-01A-11D-A27P-09,0.006219911085799027,0.5336986414383474,0.00619771037378001,0.44138315561027314,0.006243319894033642,0.0062572615977666834
TCGA-A7-A0CH-01A-21W-A019-09,0.006452042318974986,0.16270835881322854,0.3130821005464177,0.00650138318877096,0.5047577146248109,0.006498400507796846
TCGA-A2-A04Y-01A-21W-A050-09,0.004711140973818145,0.26630443550629407,0.18360938583924571,0.25165644778831053,0.2890344749380316,0.004684114954300016
TCGA-E2-A10C-01A-21D-A10M-09,0.0004282235659271624,0.0004281263834537344,0.9851342113905902,0.00042871578314551256,0.01315349809540904,0.00042722478147439054
TCGA-D8-A1XO-01A-11D-A14K-09,0.008861457657793068,0.45371976711216544,0.27080766983507615,0.2488649553585055,0.008869350339108595,0.008876799697351244
TCGA-BH-A1F2-01A-31D-A13L-09,0.00325406056338937,0.465663026908138,0.18828125959511188,0.003243250103161892,0.19570830334752798,0.14385009948267083
TCGA-BH-A18N-01A-11D-A12B-09,0.004419186975200302,0.1417851075225995,0.004428039815488071,0.004436361737093024,0.49311502806748847,0.35181627588213055
TCGA-E9-A243-01A-21D-A167-09,0.002347567175162879,0.0023430168500393686,0.15613681185591846,0.18383065464952433,0.6529957660380892,0.002346183431265867
TCGA-BH-A1FG-01A-11D-A13L-09,0.008981583984163048,0.008873026489702682,0.008935034188910257,0.00885243071173101,0.48434818579704664,0.4800097388284464
TCGA-BH-A0BJ-01A-11W-A071-09,0.24208211112112069,0.006767074880776116,0.006727958246146662,0.006736664982724338,0.7309182445632748,0.0067679462059572594
TCGA-E2-A1LH-01A-11D-A14G-09,0.0009445195764296154,0.03594296876578934,0.2340051377797524,0.07851193146862186,0.6496540903722358,0.0009413520371710593
TCGA-LL-A7T0-01A-31D-A351-09,0.00344186588674951,0.6339830118846937,0.09565542188313955,0.003445163122871651,0.0034439342240360233,0.2600306029985095
TCGA-E2-A159-01A-11D-A10Y-09,0.001069939041779091,0.13054953085523988,0.724777777104819,0.03403225780452196,0.10849894691962814,0.0010715482740119987
TCGA-A8-A096-01A-11W-A019-09,0.005832088212491468,0.39000908709237225,0.005757632833132955,0.005793559598167963,0.31161202359904827,0.2809956086647871
TCGA-C8-A26Z-01A-11D-A16D-09,0.004220097963182174,0.8230958898137418,0.004198259269556414,0.10482163693496627,0.05944201712290822,0.004222098895645195
TCGA-BH-A18Q-01A-12D-A12B-09,0.002023944662561469,0.0020333663539751734,0.002035825260535436,0.10817929541204944,0.8043352740002183,0.08139229431066015
TCGA-AR-A0TY-01A-12W-A12T-09,0.0025878605988453457,0.27838179885720876,0.04485912833359426,0.49036415023144686,0.0025952331511104308,0.18121182882779435
TCGA-LD-A7W6-01A-81D-A351-09,0.005826804459980441,0.541760083964548,0.005845635569933165,0.005784605697131422,0.4349634037398307,0.0058194665685763316
TCGA-BH-A0DG-01A-21D-A12Q-09,0.23592851845816495,0.005117156754873976,0.11827005176592569,0.005110999418817205,0.5738905676216983,0.06168270598052003
TCGA-A8-A097-01A-11W-A050-09,0.0017232619633499161,0.04549100086606346,0.11676791070176554,0.2631022840535661,0.5711952550213445,0.0017202873939104312
TCGA-OL-A5D8-01A-11D-A27P-09,0.006742878593508169,0.9663045015211954,0.006749183448160547,0.006740304273480207,0.006747190944144662,0.006715941219510979
TCGA-A2-A1G6-01A-11D-A13L-09,0.020932223729540532,0.020954750463686504,0.02107643787201937,0.02101785273365147,0.895002250785561,0.021016484415541145
TCGA-E9-A1R7-01A-11D-A14K-09,0.003519185395366666,0.2694927677952657,0.1004669317677099,0.003520002032334748,0.6194873171466425,0.003513795862680505
TCGA-BH-A0HW-01A-11W-A050-09,0.005237614808923742,0.005259428237095834,0.005259272961881627,0.0052413674232550675,0.2854204684736297,0.693581848095214
TCGA-B6-A1KN-01A-11D-A13L-09,0.16915548176071854,0.21219428661603573,0.0029062133095057283,0.0029058835175705135,0.545712248409618,0.06712588638655158
TCGA-AR-A1AH-01A-11D-A12B-09,0.0836064832290242,0.0018102007159937154,0.001811075724939909,0.33891297552624156,0.44726919871289467,0.12659006609090595
TCGA-EW-A1J3-01A-11D-A13L-09,0.007043994849334116,0.16464213212961698,0.007020237438664197,0.006987366735276311,0.8072792584601931,0.007027010386915182
TCGA-BH-A2L8-01A-11D-A18P-09,0.0003424555027928603,0.0003429554847976252,0.9982877853374797,0.00034234471544024526,0.0003424877531730959,0.00034197120631636996
TCGA-E2-A10A-01A-21D-A10Y-09,0.008387346429628104,0.2897271582451569,0.20440440776157995,0.2346517235585731,0.2544032559089877,0.008426108096074185
TCGA-A8-A08C-01A-11W-A019-09,0.006489959266315923,0.5072217951394855,0.006428483770364532,0.00647644431882235,0.466878266555086,0.006505050949925509
TCGA-OL-A5RZ-01A-11D-A28B-09,0.0015932401625807387,0.5546332664787654,0.026300359031369732,0.16093277139699572,0.2549486036328998,0.001591759297388494
TCGA-A8-A075-01A-11D-A099-09,0.002163509659429055,0.11177877131626698,0.1991843801191189,0.12460100645473184,0.5601147530191571,0.0021575794312960017
TCGA-A2-A25C-01A-11D-A167-09,0.2691605663528823,0.005429696100175099,0.005442901616478754,0.005460818608439054,0.7090581869972692,0.005447830324755611
TCGA-D8-A141-01A-11D-A10Y-09,0.008813007500503438,0.7434968034354223,0.008837106606803953,0.00887476736017866,0.22111897130514516,0.008859343791946505
TCGA-BH-A0C3-01A-21D-A12Q-09,0.012966473532056051,0.26871958213473146,0.012867717356247501,0.01292288238492697,0.6795349098260439,0.012988434765994088
TCGA-A2-A0T7-01A-21D-A099-09,0.007998148436443893,0.9598304540071358,0.008078057198313348,0.008008802133857974,0.008055814280747305,0.00802872394350158
TCGA-BH-A0GY-01A-11W-A071-09,0.005112782249094721,0.520506610428382,0.00509019918812047,0.0050951850706638215,0.2907803036378165,0.1734149194259224
TCGA-AC-A23H-01A-11D-A159-09,3.342426285928765e-05,3.333884369863362e-05,0.9998330932123916,3.344346054866161e-05,3.337484147507493e-05,3.3325379026784293e-05
TCGA-BH-A42V-01A-11D-A243-09,0.004427259151577787,0.23269995437481755,0.6676234127551107,0.004432134558777749,0.004430543175037301,0.08638669598467895
TCGA-BH-A8G0-01A-11D-A351-09,0.012865787108077245,0.18581450580836495,0.01284664701330096,0.012945363875060855,0.01297971818750508,0.7625479780076908
TCGA-C8-A273-01A-11D-A16D-09,0.00893364034984658,0.8326355615404217,0.008814507964836418,0.008870824283968381,0.008866124776908678,0.1318793410840182
TCGA-D8-A13Z-01A-11D-A10Y-09,0.0020293211159401565,0.3301901838363443,0.10156288910792921,0.145900637509202,0.41828633851123004,0.0020306299193541748
TCGA-WT-AB44-01A-11D-A41F-09,0.1467833010668597,0.6507140919949275,0.005591064592234466,0.005620960118483363,0.00561036717993784,0.1856802150475572
TCGA-E9-A1RC-01A-11D-A159-09,0.0033699477110420385,0.5864325143925734,0.003357794861432573,0.003372605564266906,0.27698684624105174,0.12648029122963345
TCGA-E2-A1L9-01A-11D-A13L-09,0.006020100386191263,0.4581229706028947,0.006039433262946469,0.006030480643169891,0.3019559120095,0.22183110309529758
TCGA-BH-A8FY-01A-11D-A36J-09,0.004084687344684191,0.004107005172086562,0.004100004905047928,0.004112779667669296,0.780338758445857,0.20325676446465513
TCGA-EW-A1IW-01A-11D-A13L-09,0.0019784225092881677,0.26399826989601116,0.47960088885718793,0.0019905750378011703,0.2504439300493053,0.0019879136504062076
TCGA-A8-A08O-01A-21W-A071-09,0.22920949143409403,0.006514840358943881,0.006500406729944285,0.006460117243495849,0.7447957920200566,0.006519352213465372
TCGA-A8-A082-01A-11W-A019-09,0.007608527395710328,0.5401362608726225,0.09589433683645225,0.007645548732934435,0.007675685936323511,0.34103964022595684
TCGA-E2-A9RU-01A-11D-A41F-09,0.002315322896232349,0.6086853060332544,0.2263001893627678,0.0023042620765902555,0.0023121034582341835,0.15808281617292091
TCGA-D8-A1JT-01A-31D-A13L-09,0.005093640915873526,0.1842100780864939,0.005069446489832672,0.005103148315494155,0.6065711826532053,0.19395250353910048
TCGA-D8-A145-01A-11D-A10Y-09,0.004413602620341456,0.11042229583199188,0.004455268758083677,0.00443550351161328,0.6481993421896879,0.2280739870882818
TCGA-OK-A5Q2-01A-11D-A27P-09,0.006248425693247671,0.5135151983639408,0.20885784191542434,0.00621992007087313,0.00624730490792968,0.25891130904858445
TCGA-S3-AA0Z-01A-11D-A41F-09,0.13823245905183368,0.18990813373133994,0.16266295334466724,0.003245115020640471,0.2764392901704045,0.2295120486811142
TCGA-E9-A229-01A-31D-A17G-09,0.006977632923230632,0.0070311731373127765,0.14576416897662745,0.0070304035880613056,0.3787869596111889,0.45440966176357905
TCGA-E9-A22D-01A-11D-A159-09,0.008084679499923697,0.9598386039866103,0.008019153703248315,0.008000752935632094,0.008019429163325856,0.00803738071125992
TCGA-AR-A0TU-01A-31D-A10G-09,0.002229440288948457,0.23268647307321524,0.025731325816713713,0.002221929857917514,0.7349103792486548,0.002220451714550404
TCGA-S3-AA14-01A-11D-A41F-09,0.011958901357135268,0.4919232356438211,0.460044165984747,0.012001484579110695,0.012077042431866547,0.011995170003319513
TCGA-AN-A0FW-01A-11W-A050-09,0.0015289962602434777,0.2618511826824209,0.041343598240003866,0.15618676264606335,0.5375575438216108,0.001531916349657814
TCGA-LL-A6FQ-01A-11D-A31U-09,0.0034947335420901613,0.8001509722667597,0.003518076943901696,0.003507061203384398,0.0035103628429222246,0.18581879320094175
TCGA-E2-A1LS-01A-12D-A159-09,0.0026867682153095046,0.002679120175956986,0.0026780819900721893,0.0707099301444355,0.7976565531211917,0.1235895463530342
TCGA-AO-A0J7-01A-11W-A050-09,0.009361735502275535,0.5559305881318121,0.20251739474051686,0.00931923259291981,0.21351867717974093,0.009352371852734862
TCGA-D8-A1XM-01A-21D-A14K-09,0.0030156599553093264,0.6033852783222973,0.38457123788476444,0.003009753365208185,0.003013575784840488,0.0030044946875802518
TCGA-A2-A0T0-01A-22D-A099-09,0.03069113642151105,0.0009684918463874762,0.0009698601845543628,0.0009697318280295437,0.9215434985826513,0.04485728113686629
TCGA-AC-A3QQ-01B-06D-A22N-09,0.011198428721958252,0.011233221363414973,0.011169866054596701,0.011185456140747207,0.803144054706708,0.1520689730125748
TCGA-AR-A1AK-01A-21D-A12Q-09,0.0026378927002991257,0.3605552960593086,0.4889499424657668,0.002637335841419094,0.14258101111693908,0.0026385218162672517
TCGA-AC-A5XU-01A-11D-A28B-09,0.0028089961961898393,0.5401024043359012,0.2092416182271786,0.0627761794898053,0.002805423788562377,0.18226537796236272
TCGA-AN-A0AJ-01A-11W-A019-09,0.17082397556751533,0.33504820456338197,0.13584255920896163,0.06061755715601859,0.29553070350484156,0.0021369999992809424
TCGA-OL-A66I-01A-21D-A29N-09,0.0038173422223702633,0.4585541983302436,0.07719698167824629,0.14057214312700725,0.3160271727799311,0.0038321618622014393
TCGA-D8-A1XK-01A-21D-A14K-09,0.0001619809835641922,0.00016148141704637199,0.0001609482994054167,0.0001618839250166881,0.5784185396944317,0.42093516568053574
TCGA-A8-A09N-01A-11W-A019-09,0.0022407104943304437,0.2149127925012542,0.4799526969203318,0.0022484145076929816,0.23001429826463313,0.07063108731175738
TCGA-BH-A0AU-01A-11D-A12Q-09,0.007974809206936532,0.008029944417067584,0.11261342126620819,0.40805746573508955,0.008035487295903605,0.4552888720787946
TCGA-C8-A135-01A-11D-A10Y-09,0.0026777825171220336,0.4476828244927189,0.10627442771259954,0.0026829279869920405,0.0026778791290889897,0.4380041581614786
TCGA-AR-A1AU-01A-11D-A12Q-09,0.0076303641956468275,0.007675481821656406,0.007683683544287721,0.007639205871448271,0.701561048023342,0.26781021654361886
TCGA-D8-A1Y1-01A-21D-A14K-09,0.0008897886275529854,0.1215157304790426,0.10520330511268931,0.0008899742163284788,0.000890443029272533,0.7706107585351142
TCGA-A8-A092-01A-11W-A019-09,0.05912976120519212,0.07323510017684878,0.5566832897105791,0.0021110975063032985,0.19305029404189558,0.11579045735918109
TCGA-AR-A1AY-01A-21D-A12Q-09,0.00296283203395602,0.3443568679804661,0.15556074835127934,0.3000257894705236,0.051157109775976005,0.14593665238779902
TCGA-E9-A1RD-01A-11D-A159-09,0.007990077903285613,0.36904447559392517,0.29879334700854954,0.1794825026880172,0.13663878553973174,0.008050811266490578
TCGA-A8-A09G-01A-21W-A019-09,0.0006030960520585684,0.0006021461633066024,0.9133719534524586,0.0006021691247633084,0.08421952483678653,0.0006011103706263748
TCGA-OL-A6VO-01A-12D-A33E-09,0.007702546661477949,0.45795710727953814,0.11371687380397648,0.0076546400695497825,0.4052904483573662,0.007678383828091437
TCGA-AO-A0J3-01A-11W-A050-09,0.1090349610727502,0.5047024309777149,0.18798278734036566,0.001983868043497999,0.09507946397941991,0.101216488586251
TCGA-EW-A1IY-01A-11D-A188-09,0.12158290422027387,0.21001995012897556,0.5210405596735741,0.006487532295003622,0.006484014148830321,0.13438503953334255
TCGA-AR-A254-01A-21D-A167-09,0.004678475466284259,0.8195641366003497,0.004693817710715791,0.004680003988880103,0.16169386504033528,0.004689701193434854
