,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
TCGA-G4-6297-01A-11D-1719-10,0.001873946602418694,0.0018751900739422886,0.6733595364922742,0.0018703614222661687,0.05228963755732748,0.2687313278517712
TCGA-5M-AAT5-01A-21D-A40P-10,0.002226588077445926,0.0022262376123470726,0.9888870854226517,0.0022175793597290884,0.002220677928695042,0.002221831599131184
TCGA-AA-3982-01A-02W-0995-10,0.0013409677659199691,0.0013385210595623996,0.855938057379417,0.13870535883682003,0.001340316160650554,0.0013367787976299708
TCGA-AA-3875-01A-01W-0900-09,0.0012929115316962993,0.0012955809564829922,0.9046454355861527,0.09017219269929105,0.0012970300497935105,0.0012968491765832843
TCGA-AA-3509-01A-01D-1408-10,0.0017916982953023078,0.0017894295824686518,0.9341402948930052,0.0017886484163444495,0.0017932957428211658,0.05869663307005821
TCGA-AD-6963-01A-11D-1924-10,0.002207081140173551,0.002209330049367377,0.7558092749959873,0.23534795918112403,0.002208981236942055,0.0022173733964056764
TCGA-AA-3502-01A-01D-1408-10,0.0008379088533938756,0.0008385596506146583,0.7734254608425465,0.0008371253704889182,0.0008394309906633566,0.2232215142922926
TCGA-G4-6302-01A-11D-1719-10,0.00018323059075171428,0.030474559931870104,0.07495943032386887,0.12637278979584468,0.0001831631098694493,0.7678268262477952
TCGA-A6-A5ZU-01A-11D-A28G-10,0.001622052145327334,0.0016261440798632477,0.7985942602976138,0.001621095859934414,0.0016244209261776163,0.19491202669108348
TCGA-DM-A1HA-01A-11D-A152-10,0.0011149698504257183,0.025205298794665085,0.8496839204382407,0.0022121517524072132,0.0011163728227818962,0.12066728634147932
TCGA-AA-3520-01A-01D-1953-10,0.005858094169640863,0.005867811742155179,0.2588005957408234,0.005798085695438311,0.00581995158902323,0.717855461062919
TCGA-CM-4747-01A-01D-1408-10,0.0016708051524566717,0.0016677568176033345,0.761888570653931,0.0016713400586672764,0.0016722551115785082,0.23142927220576323
TCGA-A6-A56B-01A-31D-A28G-10,0.0017192139706011808,0.0017197120624752283,0.8538202740876923,0.0017201497257996964,0.001722453235381186,0.13929819691805043
TCGA-AZ-6605-01A-11D-1835-10,0.0016019615836931026,0.0016029772847044267,0.5263682860266573,0.1906630805090658,0.05232342754419512,0.2274402670516841
TCGA-AY-4070-01A-01W-1073-09,0.001124832668755985,0.10972626015641367,0.6667899837508863,0.22011347464353678,0.0011217178216313204,0.001123730958776132
TCGA-AM-5821-01A-01D-1650-10,0.02287827470024753,0.00013781365075378756,0.00013783388967416585,0.11710839712652532,0.00013772294421458714,0.8595999576885847
TCGA-DM-A1D4-01A-21D-A152-10,0.0008973781999629894,0.034400853894130765,0.6545895960932235,0.0008950853926753342,0.0008964023834342899,0.30832068403657303
TCGA-A6-3809-01A-01D-A270-10,0.032090279166869934,0.00014715535977747764,0.00014720008456050983,0.14589732133970582,0.00014693802428822147,0.821571106024798
TCGA-AA-3696-01A-01W-0900-09,0.0018332093458676285,0.09626766551537079,0.6766593330450651,0.001830727543171387,0.0018305279556946738,0.22157853659483054
TCGA-D5-6535-01A-11D-1719-10,0.0009529523231655301,0.07484751363616014,0.865801351658944,0.05649450749957607,0.000951769897898478,0.0009519049842558112
TCGA-AA-3678-01A-01W-0900-09,0.0023345508008292925,0.002338293943072867,0.8120710329952052,0.002347818754984085,0.17856364891782586,0.0023446545880825825
TCGA-F4-6569-01A-11D-1771-10,0.17453905247002108,0.0013805310109645356,0.7590489653998286,0.06226823443199939,0.0013811702724783354,0.001382046414708071
TCGA-AA-3989-01A-01W-0995-10,0.0014582636538325554,0.0014580008479750607,0.5971748588082424,0.0853547438684128,0.0014559830861261452,0.3130981497354111
TCGA-AA-3680-01A-01W-0900-09,0.0015296749570892618,0.0015309674481505874,0.6318242566748417,0.0015296688376229143,0.12366129699206706,0.23992413509022867
TCGA-AA-A00N-01A-02W-A00E-09,0.2421050357801555,0.0805311859360951,3.319411915765939e-05,3.3186234967945265e-05,0.6772642088117901,3.318911783378125e-05
TCGA-A6-5657-01A-01D-1650-10,0.0013358775270473904,0.0013396623357246,0.9520186451459263,0.0013379391851713856,0.0013397358869211664,0.042628139919209204
TCGA-A6-5664-01A-21D-1835-10,0.21559669366902529,0.003234287642236807,0.4432726625907856,0.003242368947659417,0.003236674937091546,0.33141731221320114
TCGA-D5-6928-01A-11D-1924-10,0.00010757243507373076,0.03564939585084536,0.00010759681591440381,0.16436237479386506,0.00010756692382992793,0.7996654931804715
TCGA-AA-3532-01A-01D-1953-10,0.008885158626088924,0.00885996612809622,0.5344105325016103,0.00886230736461205,0.008879198394262034,0.4301028369853304
TCGA-AD-6901-01A-11D-1924-10,0.0006223516066965062,0.04794355822846894,0.7155820554550482,0.08483923974469092,0.0006222863507700669,0.15039050861432554
TCGA-A6-6137-01A-11D-1771-10,0.00143948247293727,0.0014398223874521811,0.752079836475477,0.15071465836551595,0.09288542694477157,0.0014407733538459274
TCGA-AA-3673-01A-01W-0900-09,0.0022843273805317364,0.0022856284524136903,0.7130097283034839,0.002280633086070049,0.0022803189402607845,0.2778593638372399
TCGA-AD-6889-01A-11D-1924-10,0.00010284897216428942,0.01100223803134909,0.005027812043461062,0.1194226479061902,0.00010274877490234719,0.864341704271933
TCGA-AA-3854-01A-01W-0900-09,0.001147174888588337,0.0011464619184816606,0.6750196016219016,0.0629505942465884,0.001146876068557158,0.2585892912558829
TCGA-AA-3994-01A-01W-1073-09,0.0008557008232530458,0.06358842957939008,0.7043155558837928,0.0008542260675325862,0.0008542481046799065,0.22953183954135148
TCGA-CA-6717-01A-11D-1835-10,0.9187352535685971,0.017162768014416553,0.012392474496464016,0.034338910664710766,0.011777717437035987,0.005592875818775819
TCGA-AA-3966-01A-01D-1981-10,0.03314253070160326,0.00014088329977564082,0.07827684362693238,0.1554098895094248,0.00014078452224329356,0.7328890683400207
TCGA-AZ-4323-01A-21D-1835-10,0.20071791443210152,0.0036635376769721443,0.4350180127322772,0.0036732233323794735,0.003668801403308916,0.3532585104229607
TCGA-SS-A7HO-01A-21D-A36X-10,0.0009745805757418797,0.0009754506573517224,0.8029805243229496,0.19312212199965237,0.0009727673114564959,0.0009745551328479015
TCGA-AA-3837-01A-01W-0900-09,0.0011370130047999344,0.001139212332067605,0.6922113291476653,0.0011398316892650222,0.06453414406546228,0.23983846976073986
TCGA-CK-6751-01A-11D-1835-10,0.0009355574181063414,0.04131227231385208,0.7209735548052163,0.03291216020351717,0.0009364932485128395,0.20292996201079516
TCGA-D5-6536-01A-11D-1719-10,0.0017132395526642994,0.0017151805096588275,0.7074845961019339,0.001720895991329809,0.001716213124992918,0.2856498747194202
TCGA-A6-5661-01A-01D-1650-10,0.00014065814136741977,0.02332694289428557,0.0339790097285161,0.06321878411548267,0.00014078730644115795,0.8791938178139072
TCGA-F4-6704-01A-11D-1835-10,0.002605798547073579,0.002592840233039762,0.6481119695946147,0.0025961427604615406,0.0025989345167222676,0.34149431434808836
TCGA-AA-3855-01A-01W-0995-10,0.056229987494283803,0.0011538961992022105,0.7368625139214591,0.0011550359514961768,0.0011539977429086917,0.20344456869064992
TCGA-CM-6166-01A-11D-1650-10,0.0019803123229793383,0.06843755325224182,0.7451732511058557,0.001983348134696959,0.001983416593471296,0.18044211859075485
TCGA-A6-5659-01A-01D-A270-10,0.0007909228271861381,0.08059883361917684,0.703071966486407,0.0007904291206960098,0.0007916586159642678,0.2139561893305697
TCGA-D5-6922-01A-11D-1924-10,0.00155727847061165,0.001559817236998593,0.8871354332209677,0.10662437944923764,0.0015618216586699048,0.0015612699635145918
TCGA-AA-A01P-01A-21W-A096-10,0.04437925547849421,0.00030210618061911803,0.09239171981837188,0.16543826345330362,0.0003021562276992135,0.697186498841512
TCGA-AA-3930-01A-01W-0995-10,0.0008112708883651563,0.0008105249628157286,0.7550406121114195,0.24171813109625084,0.0008107153371437423,0.0008087456040049157
TCGA-AA-3977-01A-01D-1981-10,0.42276451283880156,0.4333934216652873,3.628853097010682e-05,3.6283951079586436e-05,0.14373320621429228,3.628679956911175e-05
TCGA-AM-5820-01A-01D-1650-10,0.0025135405745809122,0.06813811837979764,0.7898341918599634,0.002518164460855613,0.0025155058173241813,0.13448047890747838
TCGA-F4-6808-01A-11D-1835-10,0.0012107547004107059,0.0012126879704071427,0.7936087682885156,0.0012105942548712818,0.0012110498294531423,0.20154614495634224
TCGA-A6-2675-01A-02D-1719-10,0.0016480091499718945,0.0016499247319438893,0.6197477395580466,0.001651237336009198,0.0016502967571035614,0.3736527924669248
TCGA-D5-6541-01A-11D-1719-10,0.0017312079383742665,0.0017333479846098484,0.5436586459791354,0.0017314278290901884,0.001732635268423923,0.4494127350003664
TCGA-NH-A6GA-01A-11D-A36X-10,0.0018359821779651234,0.0018340586661365526,0.8787957056883141,0.0018287028704709876,0.0018326903877839652,0.11387286020932934
TCGA-CM-6679-01A-11D-1835-10,0.0024785881437726026,0.002471103731390856,0.6261435626982375,0.2629254612081288,0.002479230410597736,0.1035020538078726
TCGA-AA-3841-01A-01W-0900-09,0.002226255964688585,0.002226017520527212,0.9888808685351862,0.0022262571448033006,0.002220328382820901,0.002220272451973681
TCGA-CK-4948-01B-11D-1650-10,0.0015505360230321985,0.0015472984380781303,0.7863167424338416,0.0015466835897890794,0.0015470307593825996,0.20749170875587614
TCGA-AA-3941-01A-01W-0995-10,0.0015041389210377577,0.0015044729874735155,0.7730841583750221,0.0015065218150085607,0.0015053851478734406,0.2208953227535847
TCGA-DM-A28E-01A-11D-A16V-10,0.1166625568437802,0.0020319171407587786,0.6249850160002357,0.1203752156013501,0.0020332657724361184,0.13391202864143914
TCGA-D5-6532-01A-11D-1719-10,0.041773056044734726,0.0013487955668111244,0.867334817787309,0.001347286273849349,0.001348501813535434,0.0868475425137602
TCGA-CM-4744-01A-01D-1408-10,0.07845290984190263,0.001124527886394493,0.7880011842831971,0.0011226239325796683,0.0011240643874998743,0.1301746896684263
TCGA-4N-A93T-01A-11D-A36X-10,0.06810571805984701,0.0016698836573716834,0.6539461558956833,0.001668735580400261,0.0016696195151326514,0.27293988729156504
TCGA-5M-AATA-01A-31D-A40P-10,0.0020592469791064017,0.0020571101835227643,0.6737226468369526,0.10006851958038789,0.002059368910991597,0.22003310750903887
TCGA-A6-2685-01A-01D-1408-10,0.0031262441236635068,0.0031335010457428005,0.8524878672288436,0.0031236002762079404,0.0031274296602519266,0.13500135766529028
TCGA-CM-6678-01A-11D-1835-10,0.0011583821066411394,0.001160119321162335,0.6808049886631218,0.001163555181216233,0.0011615109425331342,0.31455144378532546
TCGA-DM-A28G-01A-11D-A16V-10,0.0012975238564573814,0.0012974292109640846,0.6552304811987121,0.0012963208538436198,0.0012987701274568767,0.339579474752566
TCGA-CA-6718-01A-11D-1835-10,0.9551674699103181,0.004246712099817868,4.2986771251495284e-05,4.297633162834738e-05,0.04045686127330143,4.2993613682745686e-05
TCGA-G4-6304-01A-11D-1924-10,0.00019264278927052543,0.010908024852091544,0.06027869993685069,0.22083701121416488,0.00019261202903469752,0.7075910091785876
TCGA-A6-3810-01B-04D-A270-10,0.0012784530807668653,0.0012755175178005777,0.7625670506992722,0.1359725019179609,0.0012776847675167028,0.0976287920166828
TCGA-DM-A1D8-01A-11D-A152-10,0.0010295260278550236,0.0010291657322716887,0.7259685463183292,0.13989163567802232,0.001027104213411673,0.1310540220301101
TCGA-AA-3947-01A-01D-1981-10,0.01795534537446673,0.02400629766946377,0.035301930726579986,0.18221488737380193,7.689160352868821e-05,0.740444647252159
TCGA-AA-3684-01A-02W-0900-09,0.001265501209562881,0.0012646634294279121,0.805845462173735,0.1890879172918969,0.0012688856841667792,0.0012675702112103669
TCGA-CM-6171-01A-11D-1650-10,0.0001440970345131674,0.00014395608532151102,0.10598450573296657,0.00014380940781237516,0.000143976128370653,0.8934396556110157
TCGA-A6-3808-01A-01W-0995-10,0.0011840911956334144,0.001182316925861322,0.6289473506832758,0.213407961283214,0.00118160014264001,0.1540966797693754
TCGA-D5-5539-01A-01D-1650-10,0.0015276907148706127,0.0015300164746657428,0.6800027243506257,0.0015328938271093357,0.001529548989474677,0.31387712564325404
TCGA-A6-2674-01A-02D-A270-10,0.001397690156760921,0.0013941705753432489,0.9095284522390624,0.0013948081146743594,0.0013956765737528289,0.08488920234040613
TCGA-A6-5659-01B-04D-A270-10,0.0009065506442465968,0.0009070519890785767,0.7017012604965773,0.0009063781932729052,0.09068626047284015,0.20489249820398445
TCGA-A6-2684-01A-01D-A270-10,0.0014210888704816725,0.0014221721341590372,0.8742168065017816,0.001428924853604977,0.0014247397454265726,0.12008626789454603
TCGA-A6-5659-01A-01D-1650-10,0.0008424763753743704,0.06846985475220899,0.7277686232345969,0.0008418638908544458,0.0008431104693487778,0.2012340712776165
TCGA-AZ-6606-01A-11D-1835-10,0.0011859591120073113,0.0011882018919259782,0.7569070507678965,0.00118847114291036,0.0011868828021509474,0.2383434342831089
TCGA-G4-6309-01A-21D-1835-10,0.00022503630226534835,0.00022491383261632247,0.011442193418455952,0.00022495777228323638,0.013461430708590521,0.9744214679657887
TCGA-AY-6196-01A-11D-1719-10,0.0007195140154133881,0.0007188511738639942,0.7301649260116864,0.2669584999606288,0.0007188651615770305,0.0007193436768302746
TCGA-AA-3495-01A-01D-1408-10,0.0013472944923860319,0.05002613298341001,0.7929813531460513,0.0013486225153346806,0.001349387594251297,0.1529472092685666
TCGA-DM-A1D0-01A-11D-A152-10,0.03785506499167987,0.0013479560804978165,0.8478840441438421,0.07268825339105268,0.001348046143956025,0.03887663524897146
TCGA-CK-5913-01A-11D-1650-10,0.00021490551390572596,0.00021488666435434572,0.013555969619656005,0.042439578811866004,0.00021447692284398017,0.943360182467374
TCGA-5M-AAT4-01A-11D-A40P-10,0.08741929855662864,0.0009309723515063225,0.7853665755660695,0.0009310473592177019,0.0009294197979442563,0.1244226863686336
TCGA-AA-A010-01A-01W-A00E-09,0.1868628941054088,0.7823856715289226,2.1342273470944644e-05,2.1348561468518047e-05,0.026381134341128282,0.0043276091896009665
TCGA-NH-A50T-01A-11D-A28G-10,0.001131086420300244,0.001130301473081053,0.7240105762744987,0.0011304967448445733,0.08249055797281758,0.19010698111445773
TCGA-CK-5916-01A-11D-1650-10,0.00012178464519523154,0.016680291159251362,0.00012289705301205803,0.0907964675275016,0.0001216770023348091,0.892156882612705
TCGA-AA-3869-01A-01W-0995-10,0.0021026628527631565,0.0021019116741055007,0.5573252132407325,0.1784088947185288,0.1216182502356136,0.13844306727825648
TCGA-AA-3488-01A-01D-1408-10,0.0019426561819912448,0.0019378958656211358,0.793579343187739,0.1986605309031678,0.0019414356486484648,0.0019381382128322462
TCGA-WS-AB45-01A-11D-A40P-10,6.627218240550082e-05,6.636634986325338e-05,0.002519315108965053,6.632901263884317e-05,6.64405191581297e-05,0.9972152768269692
TCGA-CM-6172-01A-11D-1650-10,0.0015746388341901913,0.0015768076984078868,0.9509677766524796,0.04272685038275997,0.0015782538627164863,0.0015756725694459864
TCGA-AA-A02H-01A-01W-A00E-09,0.009269840939687572,0.0022816216446818176,0.5861709584608704,0.12310072682791931,0.16234738652858044,0.11682946559826039
TCGA-A6-6650-01A-11D-1771-10,0.0013510940093325703,0.0013519240278642038,0.7149367100132554,0.14104559630746355,0.0013501323264978663,0.13996454331558644
TCGA-AA-A02Y-01A-43W-A096-10,0.0014913204807665717,0.107289791298639,0.8432935783472705,0.0014891207843856285,0.0014932093393052212,0.04494297974963314
TCGA-AA-3681-01A-01W-0900-09,0.001325636535694481,0.001325470738440503,0.7232267163473417,0.0013274452766257397,0.0013273153136344168,0.2714674157882633
TCGA-5M-AATE-01A-11D-A40P-10,0.0011837612537713438,0.0011822920941733429,0.7765050208808266,0.01565943765015924,0.0011818679640814636,0.204287620156988
TCGA-A6-6780-01B-04D-A270-10,0.010740451682343251,0.00015750730614763473,0.0001576977869804798,0.10377264896228838,0.00015750158258193083,0.8850141926796583
TCGA-G4-6322-01A-11D-1719-10,0.0018723175735204352,0.0018743435594131817,0.7572215108013665,0.001869702974975267,0.07165102151083651,0.1655111035798881
TCGA-AA-3517-01A-01D-1953-10,0.010464275509735893,0.010493459596690133,0.7565780537464689,0.20141906080753816,0.010510789932815682,0.010534360406751295
TCGA-AA-A02F-01A-01W-A00E-09,0.0027614379617357902,0.0027610506326959496,0.869173272540774,0.11978084138063576,0.002759355667601127,0.0027640418165573426
TCGA-A6-A565-01A-31D-A28G-10,0.00048154029875432925,0.0004814205430044797,0.00048297673177684445,0.20782919661383106,0.00048176268203970043,0.7902431031305935
TCGA-AA-3534-01A-01D-1953-10,0.005232208591499777,0.005242113266611046,0.4154527563700767,0.005261834822957176,0.005252265148139682,0.5635588218007156
TCGA-DM-A1DA-01A-11D-A152-10,0.0005665038614159156,0.0005665891073278963,0.7895098001315183,0.14845157582361307,0.0005647606280542852,0.060340770448070596
TCGA-CM-6165-01A-11D-1650-10,0.001531542385264156,0.03671039271733218,0.6485975139146561,0.04879105938720714,0.0015300363423581475,0.2628394552531823
TCGA-AD-A5EK-01A-11D-A28G-10,0.0016047084325814351,0.0016091854209866411,0.7961691933755357,0.0016063162909874045,0.0016031908424174524,0.19740740563749132
TCGA-DM-A1DB-01A-11D-A152-10,0.002721005145240037,0.0027203557267022516,0.8208197674819748,0.002719940987057239,0.0027206471811062906,0.1682982834779193
TCGA-DM-A1D6-01A-21D-A152-10,0.0014561156121498308,0.001450800941140056,0.7810403685330042,0.0014545921030666876,0.0014566183329026456,0.21314150447773667
TCGA-DM-A28C-01A-11D-A16V-10,0.001637670366987341,0.001636920334149304,0.8740996966691775,0.0016374920338944037,0.0016361053522557442,0.11935211524353573
TCGA-D5-6531-01A-11D-1719-10,0.0008819235673956628,0.043391931184826524,0.8051907214019377,0.04807491482249818,0.0008829154948532505,0.10157759352848879
TCGA-AZ-4682-01B-01D-1408-10,0.0018309835589248825,0.0018315463858815672,0.7077984527387892,0.0018318567898296392,0.06184853286715739,0.22485862765941733
TCGA-AA-3660-01A-01D-1719-10,0.001357928489541693,0.001359367400558504,0.8124304139396162,0.11493501186914766,0.06855726503059834,0.001360013270537529
TCGA-D5-6533-01A-11D-1719-10,0.0009492437634041477,0.0009483840312563366,0.7983689389836631,0.197837502330324,0.0009485520117798636,0.000947378879572507
TCGA-CM-4752-01A-01D-1408-10,0.0012758995389608539,0.0012776967055790885,0.6290408202689617,0.0012763422036146336,0.060424516866616526,0.3067047244162673
TCGA-AA-3966-01A-01W-1073-09,0.03666231124564533,0.00015599625032280026,0.06626406642519511,0.16975081794256672,0.00015587554581192716,0.727010932590458
TCGA-A6-6138-01A-11D-1771-10,0.0014463196019301456,0.0014430938981745936,0.7542880449001942,0.23993770772885642,0.0014434909244228824,0.0014413429464215095
TCGA-DM-A1D7-01A-11D-A152-10,0.0011159778118269167,0.0011151200138181962,0.7265496132478496,0.21184836763178744,0.0011143294687289737,0.058256591825988885
TCGA-G4-6626-01A-11D-1771-10,0.001188849654352781,0.001190562121351218,0.8188738821585395,0.0011949384974912311,0.0011912738254773562,0.17636049374278798
TCGA-AA-3955-01A-02W-0995-10,0.05306412122543971,0.0012550388121024716,0.9419078902745199,0.001259812099620534,0.0012549980796660253,0.0012581395086511832
TCGA-A6-A566-01A-11D-A28G-10,0.0008598954599721536,0.06758853169163655,0.8056300208008779,0.0008597465746186755,0.000860128337037278,0.12420167713585742
TCGA-DM-A1HB-01A-21D-A183-10,0.01350237810838266,0.0001450170565925449,0.020435815256795258,0.1529103620780962,0.00014497544727794584,0.8128614520528554
TCGA-AA-3846-01A-01W-0995-10,0.0017263082554315628,0.0017211469107671982,0.8400494558044329,0.1530608938019117,0.0017248116966801722,0.0017173835307763663
TCGA-AA-3980-01A-02W-0995-10,0.0016223160482878082,0.0016219148741266384,0.7638281123743996,0.15896650873757423,0.07234049697515088,0.001620650990460805
TCGA-D5-6898-01A-11D-1924-10,0.0020356730627715796,0.002038424118999526,0.9535012970197025,0.002033029338396981,0.002029385881004251,0.03836219057912515
TCGA-AA-A01V-01A-23W-A096-10,0.0013487558036865588,0.038476817579262274,0.7819241981574249,0.0013505212864090065,0.0013485168735092225,0.17555119029970806
TCGA-AA-3666-01A-02W-0900-09,0.11943762036546228,0.0008948464744576336,0.6852110593818045,0.19266547564843978,0.0008939313034989276,0.0008970668263368261
TCGA-AA-A02J-01A-01W-A00E-09,0.11666619420717769,0.0013179398349474013,0.7236799490710311,0.15570078461514184,0.0013180483922636264,0.0013170838794384384
TCGA-A6-5667-01A-21D-1719-10,0.002433402018889357,0.0024379910473585884,0.8099164576876726,0.002444848834350117,0.0024430840216617183,0.1803242163900675
TCGA-AA-3956-01A-02W-0995-10,0.0012686185973386434,0.0012675392764930707,0.7027965302365534,0.29212889257780633,0.0012699857878913352,0.001268433523917264
TCGA-F4-6461-01A-11D-1771-10,0.0011239923370833084,0.00112441078067496,0.5609721159499389,0.12719417414319242,0.0011238513371610403,0.3084614554519493
TCGA-AY-5543-01A-01D-1650-10,0.07434797758541595,0.0014047969829737348,0.5512818837217617,0.0014060732733111954,0.0014049055147072693,0.3701543629218302
TCGA-QG-A5YV-01A-11D-A28G-10,0.03904476638182467,0.0009803538256151869,0.7546181379719255,0.0009802573743178885,0.0009804301314963787,0.2033960543148205
TCGA-AA-A02E-01A-01W-A00E-09,0.06272865409704163,0.0010327580107451048,0.7152699394056744,0.13320496987652486,0.0010320390976587923,0.08673163951235519
TCGA-AA-A010-01A-01D-A17O-10,0.13110427833123484,0.8112219864357819,1.9117161706500038e-05,0.00045865707223412505,0.04027546060395202,0.016920500395090673
TCGA-NH-A8F7-06A-31D-A40P-10,0.0015161144843788517,0.0015195347947284902,0.615711241695385,0.0015180709650713625,0.12530662909749937,0.2544284089629369
TCGA-CM-5864-01A-01D-1650-10,0.033905593231480735,0.0008105435104693595,0.7295236808379577,0.23413927743301755,0.0008101768973675449,0.0008107280897070986
TCGA-D5-6929-01A-31D-1924-10,0.0013392073669705555,0.0013374451037126821,0.7018698128955189,0.13293655385568454,0.0013358254373230943,0.16118115534079042
TCGA-CA-5797-01A-01D-1650-10,0.002514983597755591,0.002507897149491966,0.725521491621248,0.2644283819315997,0.002514723539789531,0.002512522160115154
TCGA-CA-5796-01A-01D-1650-10,0.0022451614958428957,0.002246112825152603,0.6442998562832537,0.0022477925571043385,0.002246557784630418,0.3467145190540161
TCGA-A6-3809-01B-04D-A270-10,0.03625560379759377,0.0001795975091705079,0.00017964179716607777,0.2018264027766535,0.00017940772453352028,0.7613793463948826
TCGA-AZ-5403-01A-01D-1650-10,0.09671173330186394,0.002161996356227239,0.6932760126464033,0.20353163198495916,0.0021616974093635337,0.002156928301182917
TCGA-A6-5662-01A-01D-1650-10,0.002750472764631776,0.0027549310526657307,0.8173078438458561,0.17166326848961472,0.002762548196198413,0.0027609356510332962
TCGA-A6-6780-01A-11D-1835-10,0.00016847447652296483,0.00016788447144577484,0.0027325439636075753,0.10581143415833638,0.00016801066328110055,0.8909516522668062
TCGA-CA-6719-01A-11D-1835-10,0.0014646363633970233,0.001466646121716977,0.4324189435584779,0.0014641067830057578,0.14237874549495677,0.4208069216784455
TCGA-A6-6780-01A-11D-A270-10,0.00015069209898384197,0.00015023878534409905,0.007449230125895289,0.07937917913789058,0.00015028230150332272,0.9127203775503829
TCGA-NH-A50U-01A-33D-A36X-10,0.12269924723078232,0.0019377599090495293,0.533254394530889,0.0019396588530900857,0.001935217719103144,0.338233721757086
TCGA-D5-5537-01A-21D-1924-10,0.0016054522699712234,0.001606113345177581,0.6922885020774423,0.0016053704811172615,0.10312488351868604,0.19976967830760575
TCGA-AA-A01K-01A-01W-A00E-09,0.0012059169899267532,0.0012056801027670618,0.7334989947315137,0.26168565166639574,0.0012006422769664494,0.0012031142324303026
TCGA-D5-6927-01A-21D-1924-10,0.00025833696298496685,0.020695465236196534,0.00025813573653417647,0.14856892368064042,0.00025826122170035813,0.8299608771619436
TCGA-CM-6163-01A-11D-1650-10,0.0015716658562937387,0.001572636212346657,0.8982838361292853,0.0015756614738880802,0.0015753898225669592,0.09542081050561928
TCGA-AZ-5407-01A-01D-1719-10,0.0016392322602625747,0.0016419562355427795,0.8057585683320241,0.001637265635388051,0.0016370080741777543,0.1876859694626046
TCGA-CM-5348-01A-21D-1719-10,0.0008936255679515845,0.0008949138512318853,0.8179667714921741,0.08090435253747504,0.09844421665213796,0.0008961198990293233
TCGA-AZ-6598-01A-11D-1771-10,7.744859634185755e-05,0.008032328595225815,7.744549457234098e-05,0.17157096148983658,7.747556204540636e-05,0.820164340261978
TCGA-D5-6539-01A-11D-1719-10,0.06151381212994613,0.0016855655378846944,0.7308933631907497,0.20253553737191576,0.0016848455119145176,0.0016868762575893107
TCGA-A6-2683-01A-01D-1953-10,0.004298486451276013,0.004310018648495112,0.6731047727718438,0.004320846287370859,0.004313064368741699,0.3096528114722725
TCGA-NH-A6GB-01A-11D-A36X-10,0.0010092343035489064,0.0010096572794659102,0.7751227457302965,0.12441848474620235,0.0010095654652235487,0.09743031247526274
TCGA-AY-6197-01A-11D-1719-10,0.00015721241460156437,0.012118168503400134,0.00015677423681885526,0.3072400974841962,0.00015706012463498104,0.6801706872363482
TCGA-DM-A1D9-01A-11D-A152-10,0.039739997248618916,0.0012497127394379714,0.7555100834014696,0.2010045471905951,0.0012471232842098637,0.0012485361356687306
TCGA-D5-6530-01A-11D-1719-10,0.00016967493061135976,0.00016986764978036022,0.00017016580461941044,0.056396169079788214,0.00016983110967296158,0.9429242914255277
TCGA-A6-5656-01A-21D-A270-10,0.0015126333377296056,0.00151419459889387,0.6456905309411106,0.00151543826845847,0.0015193001542935848,0.3482479026995137
TCGA-AA-3975-01A-01W-0995-10,0.06367358662726556,0.0011304772834029196,0.7557683804926306,0.14208009278143643,0.0011305120918805216,0.03621695072338408
TCGA-AZ-4614-01A-01D-1408-10,0.0008790421433668549,0.0008773020771213927,0.7861693853051155,0.12950838509657062,0.0008777871626867171,0.08168809821513896
TCGA-CK-4947-01B-11D-1650-10,0.0016570610163543086,0.0016484144284950868,0.8067462905237731,0.0016524718253517164,0.0016551278680208864,0.18664063433800498
TCGA-AD-6899-01A-11D-1924-10,0.0010152522193670017,0.0010171247754097396,0.7970132241970466,0.001016314189834715,0.0010173473866357155,0.19892073723170622
TCGA-AA-3949-01A-01W-0995-10,0.0001411750906584503,0.035944099637138405,0.010625119168936542,0.1484586523612298,0.00014102622591136596,0.8046899275161253
TCGA-A6-2672-01B-03D-2298-08,0.012489335793963394,0.00014570393169867387,0.00014571272887348554,0.09803106820822356,0.00014578370810069854,0.8890423956291402
TCGA-G4-6317-02A-11D-2067-10,0.0012766807513289612,0.041703873644996683,0.753279727708651,0.20118777238238586,0.0012751217745135598,0.0012768237381241155
TCGA-QG-A5YW-01A-11D-A28G-10,0.08819324920599976,0.001033156114730246,0.6160288407439838,0.0010336076563660771,0.001032577947073641,0.2926785683318465
TCGA-AA-A02W-01A-01W-A00E-09,0.0017537790745546272,0.001754678322277719,0.6865405561357204,0.0017568818115662828,0.001755155370483046,0.3064389492853978
TCGA-A6-4107-01A-02D-1408-10,0.03705389454293669,0.0008597577142962592,0.676383315703497,0.0008602422291453705,0.0008599016862450603,0.2839828881238795
TCGA-AZ-4615-01A-01D-1408-10,0.00017319188838306116,0.00017310558802734858,0.030401355913691322,0.054818639859601045,0.0001729570279511104,0.9142607497223462
TCGA-D5-6540-01A-11D-1719-10,0.00013250342380041112,0.029257997655845747,0.08562837799195244,0.021628734453986765,0.0001325398987284844,0.8632198465756862
TCGA-F4-6856-01A-11D-1924-10,0.0001779055804548042,0.00017777563081643004,0.000177863703774763,0.18791182688825947,0.008460543207733118,0.8030940849889614
