,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-62-8399-01A-21D-2323-08,0.005696442422473438,0.023645468185504722,0.3740459521617016,0.06144253633512335,0.00018187173061941803,0.0541407950451061,0.22663963266375195,0.0001818721540955331,0.25384356221614723,0.0001818670854766661
TCGA-97-7547-01A-11D-2036-08,0.4555445593055649,0.0005683456102558253,0.2610934513035779,0.0005683536237295548,0.0005683464193210669,0.11957098768231636,0.0005683487244867413,0.0005683526434058969,0.16038090676139502,0.0005683479259465638
TCGA-44-3919-01A-02D-1105-08,0.00294203496872104,0.002942116216912044,0.07627151575276972,0.0029420867870609945,0.002942025821416109,0.002941945425115398,0.002942101336510729,0.0029418975547510994,0.002942140322176319,0.9001921358145666
TCGA-44-3919-01A-02D-1458-08,0.0025648834366999145,0.0025648590545251804,0.219563886352093,0.002564848156087921,0.002564769067864623,0.002564838039553371,0.0025649023564951056,0.002564789026636355,0.002564921703394951,0.7599173028066495
TCGA-55-8514-01A-11D-2393-08,0.00033680243041269955,0.0003368010336378577,0.00033680762569933414,0.027840218199045932,0.0003368019245745548,0.00033680269698117306,0.00033680776975027177,0.44088393995784153,0.5289182160333397,0.00033680232871680305
TCGA-55-8094-01A-11D-2238-08,0.062261865847512074,0.2000266804603382,0.00020926402302125167,0.3322227158856312,0.016639697993264792,0.07455593426093461,0.0002092651764075752,0.07770054756165157,0.23596476221099325,0.0002092665802455703
TCGA-05-4425-01A-01D-1753-08,0.0024395863523530596,0.0024396061731604577,0.002439800210542123,0.0024395319229488636,0.002439698147685663,0.8692064618835466,0.11127626823722073,0.0024396882523512937,0.002439601366221048,0.002439757453970281
TCGA-44-3918-01A-01D-A271-08,0.17597346659375973,0.1558965114396453,0.05054671543058308,0.37671485325548476,0.0001036566247368764,0.00010365576691888454,0.00010365786402408896,0.00010365707420060126,0.24035016971704315,0.00010365623360346459
TCGA-50-5942-01A-21D-1753-08,0.0017549240782397187,0.6686840708744451,0.001754850407719014,0.001754900886186281,0.001754939937022993,0.281056791034665,0.0017548521357817772,0.03797485268393528,0.0017548900023575166,0.0017549279596473814
TCGA-35-4123-01A-01D-1105-08,0.0003279627518444073,0.0003279636513719737,0.0003279585170582184,0.4393390653537229,0.00032796639245813235,0.0003279626221413372,0.048288601689781066,0.2777765502026145,0.2326279998662108,0.0003279689527968757
TCGA-49-AAR4-01A-12D-A410-08,0.23060460970451932,0.2945871358044896,0.1664279985070873,0.2175506880952677,0.00017426806510870927,0.00017426397824125275,0.0001742678022573112,0.00017426814111626257,0.08995823602216158,0.00017426387975099508
TCGA-44-8117-01A-11D-2238-08,0.14645358955741933,0.12304700195918641,0.00012303979886856768,0.1560572353492155,0.00012303730013184044,0.0001230383495727644,0.00012303869942580423,0.09636241217799543,0.4774645681718538,0.00012303863633063715
TCGA-50-5933-01A-11D-1753-08,0.040992792293836296,0.4063873727285539,0.00019423511354969592,0.05408639510704288,0.00019423266299405155,0.05206215528668127,0.07536441222056414,0.2091096403884524,0.161414534632972,0.00019422956535335823
TCGA-53-A4EZ-01A-12D-A24P-08,0.1431085621437705,0.00018088454181854223,0.00018088780006775778,0.168076312664253,0.19665910850357093,0.00018088904392300667,0.00018088670194531432,0.07272694976138024,0.41852463092082914,0.00018088791844142585
TCGA-75-5122-01A-01D-1753-08,0.0007409700426729379,0.0007409682956867535,0.0007409696018343437,0.03970295818508002,0.25266155240784255,0.13492847936803054,0.39044410121014184,0.1785580908379363,0.0007409590421360849,0.0007409510086384802
TCGA-55-6970-01A-11D-1945-08,0.00055264842165617,0.0005526514016406139,0.06636580809298949,0.41618388388598104,0.0005526498903208562,0.0005526404004375631,0.0005526383898344107,0.311234771114266,0.1457594815877294,0.05769282681514448
TCGA-44-A47A-01A-21D-A24D-08,0.0004609706803892328,0.00046096000323314726,0.23179207840953014,0.00046095839370028215,0.0004609666167095394,0.00046097013171286327,0.43259376804647004,0.3323873834478876,0.0004609654764181482,0.00046097879394904964
TCGA-99-8032-01A-11D-2238-08,0.00024637861904424583,0.06991202580120214,0.00024637982740530185,0.09105849164883349,0.0002463793615059785,0.04088764008108727,0.15293620684386827,0.07016787922153937,0.5740522410439702,0.0002463775515436961
TCGA-NJ-A55R-01A-11D-A25L-08,0.08802954151844089,0.5032194639840839,0.00035221707519322225,0.10722979482539875,0.0003522192365262302,0.0003522257287154895,0.00035221521961206417,0.0003522173376220262,0.19547998014856624,0.10428012492584102
TCGA-44-7667-01A-31D-2063-08,0.00020624539893568313,0.1028895010273115,0.00020624147379359918,0.04228529048660382,0.20539633499008705,0.10049738955942189,0.00020624679156569365,0.05086224432279487,0.49724426177221454,0.00020624417727127444
TCGA-44-8120-01A-11D-2238-08,0.020040298204896667,0.051500424237206986,0.0001548521142012513,0.06296743559578255,0.0001548507503176351,0.0001548429626175521,0.018699493636372373,0.18495995566654033,0.6612130038182276,0.0001548430138371763
TCGA-64-1679-01A-21D-2063-08,0.23744933759217682,0.17553354340493527,0.00018945726655880183,0.08790712343340362,0.0001894513229062183,0.00018944880825489088,0.00018945205747762956,0.00018945050010110733,0.49797329164193593,0.0001894439722496984
TCGA-17-Z028-01A-01W-0746-08,0.2713230186799968,0.1570386924110297,0.08045629198286461,0.31638753850448204,0.009539466342085764,0.00020373098244399752,0.00020372360345139148,0.00020372580853860185,0.051836684700433865,0.11280712698467318
TCGA-50-6594-01A-11D-1753-08,0.025867254798973914,0.028496324206862794,0.06226252396686432,0.27443827889722033,0.15600772457422593,0.00018253369066849475,0.00018253546859020437,0.0001825367895439018,0.4521977519128863,0.00018253569416375125
TCGA-44-A479-01A-31D-A24D-08,0.0003379384452966829,0.00033793803562138196,0.0735842705480923,0.1203144241931329,0.0003379405787508029,0.00033794788732661313,0.00033793156117594114,0.00033794238131390546,0.8037357174599388,0.00033794890935062884
TCGA-86-8075-01A-11D-2238-08,0.0023262165797445318,0.002326168036160178,0.002326392229479667,0.002326153464385733,0.002326189364262581,0.9790640285769486,0.002326188340576889,0.00232621407946745,0.0023261170348513947,0.00232633229412311
TCGA-MP-A4TF-01A-11D-A25L-08,0.10021065970221957,0.06786144483410404,0.00022942898012886213,0.1573654870547614,0.11042344391239266,0.03238481085737782,0.0002294272741725123,0.10615678640571254,0.4249090822399541,0.00022942873917655452
TCGA-69-7760-01A-11D-2167-08,0.0013893493035324327,0.0013893220100814124,0.0013893374343206704,0.0013893405927550724,0.28083308231152326,0.686073910776262,0.0013893014473132363,0.02336775025045291,0.0013893368711815036,0.0013892690025774203
TCGA-78-7161-01A-11D-2036-08,0.0005026567532666905,0.0005026590287902547,0.0005026567702097011,0.1761740000448057,0.22112773898017918,0.0005026689132703059,0.0005026641795784344,0.48897372720445115,0.11070854966830963,0.0005026784571390449
TCGA-NJ-A55O-01A-11D-A25L-08,0.0006758777583540446,0.7084150161549635,0.0006758930938853265,0.0006758775394181795,0.0006758665111254298,0.0006758594281233883,0.0006758886403739907,0.0006758644078488692,0.2861780101473316,0.000675846318575783
TCGA-MP-A5C7-01A-11D-A25L-08,0.0013161697256745361,0.2610966794069362,0.00131615922547966,0.0013161956813172438,0.0013161835415514064,0.4069141627855053,0.0013161537697542484,0.13754206683266554,0.0013161836301600219,0.18655004540095577
TCGA-MP-A4TJ-01A-51D-A25L-08,0.0010003132040245638,0.001000308944254713,0.0010002776786521156,0.39771637454271774,0.0010003002048401747,0.23641791660470354,0.001000297422734396,0.1981980393679095,0.001000306365919023,0.16166586566424426
TCGA-64-5778-01A-01D-1625-08,0.02655355290634949,0.3602019287893172,0.0002054102053635368,0.02673509935698017,0.00020540053903797903,0.00020539993444036421,0.00020540177127321928,0.0007300176173881123,0.5316544908838634,0.0533032979959864
TCGA-MP-A4SY-01A-21D-A24P-08,0.23621406787616717,0.0006371307050730034,0.07721983332421796,0.0006371217930944954,0.1216661679412643,0.0006371362822249654,0.23054136481183932,0.3311729116629369,0.0006371189667671425,0.0006371466364147509
TCGA-99-7458-01A-11D-2036-08,0.12958456639744048,0.03949118517248903,0.00020046311386426273,0.17795717848244114,0.0002004607952246127,0.00020046210746887597,0.00020046150725741495,0.00020046107724884564,0.5507842414583173,0.10118051988824807
TCGA-50-5049-01A-01D-1625-08,0.3100242373065059,0.36605951386904895,0.00012613255090422474,0.23490224399881973,0.00012613996989644982,0.00012613597961678055,0.0001261384836171296,0.00012613984496367744,0.08825717601680788,0.00012614197981940896
TCGA-55-5899-01A-11D-1625-08,0.03401932154081163,0.04725845771287063,0.2587460904412248,0.072553871196583,0.0002105894734242343,0.0002105859949649536,0.0002105881249766693,0.12158730030033323,0.46499260588080576,0.00021058933400515644
TCGA-MP-A4TC-01A-11D-A24P-08,0.00036775820200898814,0.0003677565230239893,0.051336787315465704,0.0003677555505988307,0.23521090983713466,0.0003677515696951488,0.000367759662358469,0.00036775763621349196,0.7108779927764782,0.0003677709270226214
TCGA-86-7711-01A-11D-2063-08,0.1197485272390316,0.19949885777439472,0.15820607694820873,0.008000841379203188,0.2607789781923489,0.10775229693758628,0.08872781691655583,0.0004311602966115166,0.00043116262555534403,0.056424281690503876
TCGA-75-6205-01A-11D-1753-08,0.002273550538800969,0.0022734751524565206,0.002273701097067605,0.002273501910585341,0.0022734536187618668,0.4500702625939438,0.002273559355327919,0.0022734312995333524,0.0022733554861475947,0.5317417089473752
TCGA-50-6591-01A-11D-1753-08,0.0019613514462913455,0.001961366265330689,0.1383731899458887,0.0019614047222708026,0.0019613710033079723,0.645928556392286,0.001961401982793901,0.20196876146597972,0.0019613034784741953,0.0019612932973766435
TCGA-05-5425-01A-02D-1625-08,0.06551604548745477,0.2629538685216583,0.00017011810775483863,0.22148154701518108,0.0001701196560707336,0.00017012170437100094,0.0656580651904527,0.05800052529486958,0.32570946632686765,0.00017012269531931033
TCGA-78-7150-01A-21D-2036-08,0.00022942720946187315,0.00022942497383993785,0.3760768411063897,0.08815817644253511,0.18946852564480043,0.0002294285714284733,0.0003736473105133344,0.34477567963371486,0.00022942475253610333,0.00022942435478016373
TCGA-95-A4VP-01A-21D-A25L-08,0.0007876484110230471,0.45792043998680465,0.0007876069760909116,0.36573990219884733,0.0007876422423325941,0.0007876752872767916,0.0007876563957025748,0.01300406725311981,0.0007876420924100303,0.1586097191563923
TCGA-17-Z015-01A-01W-0746-08,0.03745077370944233,0.00019347919088039754,0.00019347718116048766,0.14775692057707118,0.00019347914745190505,0.26900930670919426,0.0588516588063996,0.00019348066400187204,0.48596394831879836,0.00019347569559958005
TCGA-17-Z033-01A-01W-0746-08,0.33935155392853195,0.0005884102202484172,0.2338216224751248,0.2999051007581269,0.004236930606337384,0.0005884152605258497,0.0005883902814801072,0.11974276070328183,0.0005884098018439484,0.0005884059644989412
