,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-AA-3972-01A-01W-0995-10,0.0010528898052450215,0.0010529232341175267,0.09224553572385225,0.0010526316689941188,0.10847277375977103,0.0010529608044176177,0.6165173394167245,0.17644713104784274,0.0010529249378206165,0.001052889601214501
TCGA-AD-6964-01A-11D-1924-10,6.159265264404051e-05,6.159283429482337e-05,6.159263393288118e-05,6.157636069467524e-05,0.15305224599407877,0.8464550272522124,6.159396008624047e-05,6.159388147714403e-05,6.159213989017071e-05,6.15922906888333e-05
TCGA-G4-6294-01A-11D-1806-10,0.0006212898650710025,0.0006213015010377313,0.0006212728629797872,0.0006211180821342997,0.0006212931968351436,0.0817775586375344,0.9132522998667739,0.0006212912124770433,0.0006212666188820573,0.0006213081562745727
TCGA-AA-3692-01A-01W-0900-09,0.001538793943880674,0.0015388405428787184,0.0015388654325970167,0.001538461658072093,0.0015387508671645814,0.0015389110540976884,0.9861508714661356,0.0015389834062118622,0.001538742459922144,0.0015387791690395164
TCGA-AA-3524-01A-02D-1953-10,0.0071442681732216285,0.0071445693405072066,0.007144546116301524,0.007142857791081921,0.3502233961215346,0.007145353332097394,0.007145116379964744,0.5926185036381454,0.007145602393883808,0.007145786713261848
TCGA-AA-3860-01A-02W-0900-09,0.0018521837661352525,0.001852325779358397,0.0018523488570172417,0.0018518520758190361,0.001852628126640119,0.0018524827711898337,0.9833293746938552,0.0018523710893194477,0.0018522414019016887,0.0018521914387638978
TCGA-CA-5255-01A-11D-1835-10,0.002223207111489173,0.002223106210706353,0.002223107588331623,0.0022222224823058544,0.06140595470273944,0.1812721915560127,0.7417611765408805,0.0022229312244000815,0.002223034839837537,0.0022230677432967896
TCGA-AA-3858-01A-01W-0900-09,0.0015876426729822249,0.0015876572387808466,0.0015877838752693051,0.0015873017182002802,0.00158772292539021,0.0015877445002822166,0.6377016972219226,0.3495973413175705,0.0015875711324167998,0.0015875373971849908
TCGA-G4-6321-01A-11D-1719-10,0.0015630622768413732,0.001563004709508826,0.0015630197762649778,0.001562500092255601,0.001563062023628927,0.0015628923069144645,0.7287952200194775,0.25870134206596707,0.001562947347908412,0.0015629493812329214
TCGA-AA-A02K-01A-21W-A096-10,0.0007144768005932781,0.0007144826495901388,0.0007144856069407193,0.0007142857795221976,0.0007144696539842482,0.20043407259782273,0.7938502992447891,0.0007144929742103239,0.0007144687709264095,0.0007144659216208232
TCGA-AA-3697-01A-01D-1719-10,0.0004879688491408787,0.00048796117000341393,0.00048796280712569336,0.00048780493149526096,0.0004879631478295776,0.0004879699063967005,0.9956085011830803,0.00048793424125626543,0.0004879833315439929,0.00048795043212781185
TCGA-AZ-4616-01A-21D-1835-10,0.0010312301254493846,0.0010312021390591725,0.0010312532521816603,0.0010309279416827021,0.001031201769132609,0.001031244548063245,0.7504513913118035,0.1367218646884016,0.10560849901545409,0.0010311852087719568
TCGA-AA-3861-01A-01W-0995-10,0.0008199983343050788,0.0008199857120174153,0.0008199447791994224,0.0008196722007789925,0.0008198515640043063,0.0008199030372060841,0.7825951064585582,0.21084563502641981,0.0008199278671726448,0.000819975020338087
TCGA-AA-3986-01A-02W-0995-10,0.11325179273555974,0.0010755909798717983,0.0010755537766730236,0.001075268879186184,0.0010754902333197298,0.001075544927417682,0.4579148171546152,0.4213047743002051,0.001075592334220232,0.0010755746789313087
TCGA-A6-6653-01A-11D-1771-10,9.331377853428254e-05,9.33127681603138e-05,9.331352964322387e-05,9.32835900824395e-05,9.33131829789405e-05,0.3144810487030228,0.04143517654351756,0.6434306138073332,9.331250892914968e-05,9.331158779788228e-05
TCGA-F4-6570-01A-11D-1771-10,6.220803521329739e-05,0.013733099144423888,6.220811604423487e-05,6.21890602008836e-05,0.05037328259157533,0.531549464112542,0.0857434205110692,0.3182897114042745,6.220875515225652e-05,6.220826950438076e-05
TCGA-AA-A01X-01A-21W-A096-10,0.0013519978045501671,0.0013518867594290646,0.0013518303949868755,0.0013513514478500036,0.001351718832349215,0.00135171368646599,0.6963089212724239,0.2928769028087217,0.001351828259112331,0.0013518487341107456
TCGA-DM-A28A-01A-21D-A16V-10,0.049522529001590154,0.0006995041260110926,0.0006994929027405636,0.0006993007534477896,0.0006994607516719479,0.000699513693559767,0.6765906000075316,0.26899063905827336,0.0006994731419040518,0.0006994865632697699
TCGA-G4-6627-01A-11D-2188-10,0.001111462597957659,0.052605348632780845,0.0011113973096282548,0.0011111112045654556,0.001111399866121096,0.0011114319149173036,0.7319490532473845,0.20766590970086113,0.0011114167124959594,0.0011114688132877924
TCGA-AA-3866-01A-01W-0995-10,0.0008131768861576373,0.0008131968668913113,0.000813219730317892,0.0008130081992682239,0.0008132336140525141,0.0008132169432810694,0.7315901759742985,0.26190445337210266,0.0008131494665618119,0.0008131689470683253
TCGA-CK-4952-01A-01D-1719-10,0.0006411934068250006,0.0006412232935571418,0.0006412025094506924,0.0006410256912506832,0.043606219538022406,0.0006412343087871597,0.6476765803246283,0.3042288623324408,0.0006412254706530323,0.0006412331243847997
TCGA-CM-6169-01A-11D-1650-10,0.0008853427069043824,0.0008853146329291312,0.0008852602514556096,0.0008849558235033366,0.0008851653559577862,0.0008852378424794554,0.6557003061902162,0.33721783014258744,0.0008852767265123607,0.0008853103274541446
TCGA-AD-6890-01A-11D-1924-10,0.039259050444541095,0.0008931292055812079,0.0008931298155509041,0.0008928572145141507,0.0008930950032626844,0.0008930814657334262,0.5700271684707087,0.3844622812177619,0.0008931190354777283,0.0008930881268683146
TCGA-CM-6674-01A-11D-1835-10,0.00012051058070731841,0.00012051273974492696,0.00012051681722625314,0.00012048193834700131,0.00012052031640147099,0.3320196743294615,0.00012051858923792084,0.6670162382560448,0.00012051422465750329,0.00012051220817126628
TCGA-AA-3971-01A-01W-0995-10,0.0011237818076594746,0.0011238157879115366,0.0011238660802706817,0.0011235956026380493,0.0011240007168143342,0.0011239623744596376,0.9898855343315573,0.0011239157848061832,0.0011237873108201637,0.0011237402030628875
TCGA-CK-5912-01A-11D-1650-10,0.0017244442170821707,0.0017245300586602283,0.001724593038094906,0.0017241380823807058,0.16562318008428606,0.0017245693308832637,0.5550604396278241,0.2672451444523621,0.0017244478179226825,0.0017245132905037523
TCGA-A6-6648-01A-11D-1771-10,0.0010641929507531837,0.0010641680864062412,0.0010641934009081903,0.0010638298947687702,0.09796091586523385,0.09198142103051839,0.6063053560179125,0.19736749808892354,0.0010642511410455299,0.0010641735235298315
TCGA-QG-A5YX-01A-11D-A28G-10,0.0010314473633852895,0.0010313822107459695,0.0010312880189707397,0.001030927924811225,0.0010311240795187772,0.0010311834121417803,0.5294483789444439,0.4623015028880136,0.0010313529601270353,0.0010314121978418286
TCGA-QG-A5Z1-01A-11D-A28G-10,0.0009618312553371507,0.000961820874080061,0.1585813540787805,0.0009615385387360341,0.0009617400384899883,0.000961791736654499,0.5253853422837367,0.30930089953657286,0.0009618492697196341,0.000961832387892568
TCGA-AA-3521-01A-01D-1953-10,0.166850340441923,0.006251734685074263,0.006251527132485355,0.0062500008125143955,0.006252075277836351,0.006251675704629915,0.21401376160110205,0.5753751651376389,0.006252035380736482,0.006251683826059453
TCGA-AA-3544-01A-01D-1953-10,0.0038470217153197027,0.00384710275704794,0.003847667323154983,0.0038461542482867467,0.12352969330170695,0.003846982596021018,0.5636073265834972,0.28593431461693614,0.003847032212544446,0.0038467046454848616
TCGA-AA-3695-01A-01W-0900-09,0.05940046801747311,0.0006062406093980598,0.0006062379758026518,0.0006060606560678634,0.0006062596720503553,0.0006062301593754582,0.6660413704818324,0.27031465383574,0.0006062378972563428,0.0006062406950036363
TCGA-CM-6170-01A-11D-1650-10,0.0010102512306460773,0.0010102952271559338,0.00101035787545124,0.001010101102838531,0.17974197761930882,0.0010104017723969883,0.5602518186890535,0.2529342563578126,0.0010103131170195556,0.0010102270083167761
TCGA-AA-3549-01A-02D-1953-10,0.005264095741207421,0.005264163324673904,0.005264755704004747,0.005263158762810716,0.005263736656750765,0.4508191878936915,0.005265641497475128,0.5070675927460881,0.005263954396648351,0.00526371327664935
TCGA-AA-A022-01A-21D-A17O-10,6.763638453132155e-05,6.763557460095999e-05,6.763553834435779e-05,6.761325832074171e-05,6.763352471742532e-05,0.3468597793516054,0.007492010044297552,0.6451747833352609,6.763696136271604e-05,6.763602695854766e-05
TCGA-CM-5860-01A-01D-1650-10,0.0008477596860987826,0.0008477508315645239,0.0008477299794611018,0.0008474576780814245,0.0008476788510830586,0.0008476711946118901,0.7339468700765763,0.25927167398976014,0.0008476874767178063,0.0008477202360449673
TCGA-AA-3984-01A-02W-0995-10,0.19313210922089302,0.06600229672863243,0.6097632840949513,2.0345881866816197e-05,0.018098296725377744,2.035186436282058e-05,2.0351998993410607e-05,0.00907459312795302,0.10384801853370339,2.0351823266068102e-05
TCGA-AA-3675-01A-02W-0900-09,0.0009904570417726816,0.0009903987833979825,0.0009904286718706392,0.0009900990811068952,0.0009904325656151555,0.0009903255114431905,0.8093045534390081,0.1827725248553173,0.000990422617217027,0.0009903574332510367
TCGA-CM-5341-01A-01D-1408-10,0.0006174512469783195,0.0006174446783181585,0.0006174691103308988,0.0006172840126413348,0.0006174448691289633,0.0006174660295780357,0.9130328595307826,0.08202761790553119,0.0006174936807969079,0.0006174689359137282
TCGA-CM-5863-01A-21D-1835-10,0.07125043830716736,0.0018524410099130901,0.0018524612372156633,0.0018518519714832737,0.0018523082231609318,0.001852304115956435,0.7242167924036126,0.19156647498839993,0.0018524564100635492,0.0018524713330271385
TCGA-AA-3561-01A-01D-1953-10,0.005556047220790388,0.0055561943399420255,0.005556372501766033,0.005555555843381834,0.005556229933062778,0.005556567021236628,0.41388219652765845,0.5416690479652249,0.005555922210884191,0.005555866436052937
TCGA-DM-A28K-01A-21D-A16V-10,0.0009094496291490873,0.0009094219426818084,0.0009093959078312572,0.000909090983216839,0.0009093662306531703,0.0009093338431676745,0.6010614640255186,0.3916636966350485,0.0009093822249692726,0.000909398577763947
TCGA-AD-6965-01A-11D-1924-10,0.0007465880363065658,0.000746570011595292,0.0007465369899798722,0.0007462687246628267,0.0007464755444995744,0.0007465006926240462,0.6455358165888669,0.34849211927196583,0.0007465374092395578,0.0007465867302593828
TCGA-A6-6652-01A-11D-1771-10,0.0011630052069015826,0.0011630676794590741,0.0011630748032637576,0.001162790795149438,0.055991077380839825,0.19992510289270385,0.7359426339885071,0.0011631574248141183,0.0011630271967905809,0.0011630626315707777
TCGA-AA-3862-01A-01W-0995-10,0.001031178992578384,0.0010312209072807553,0.0010311616569152573,0.0010309279629315408,0.001031245118080659,0.11248231605813168,0.7345269805943745,0.0010312139669278776,0.14577252018056927,0.0010312345622101426
TCGA-CA-6716-01A-11D-1835-10,0.000625219870906151,0.0006252083547060782,0.0006252040995543963,0.000625000048998366,0.0006251838269824961,0.0006251596009765444,0.650276538083806,0.3447220618266211,0.0006252169915549989,0.0006252072958936582
TCGA-G4-6586-01A-11D-1771-10,9.15170574981481e-05,9.151857225068716e-05,9.151743845361937e-05,9.149131708957402e-05,9.151333720782888e-05,0.5326526934564905,0.029211833974305372,0.43749488165526496,9.151578418413356e-05,9.151740725513997e-05
TCGA-AA-3939-01A-01W-0995-10,0.000833549172287323,0.0008335325999130193,0.0008336054984005958,0.0008333333944638389,0.05068826522370725,0.0008335331444255566,0.83945864918113,0.0516462681939226,0.05320575168432391,0.0008335119074259254
TCGA-AZ-4313-01A-01D-1408-10,8.483840764452196e-05,8.483774950083355e-05,8.484031246125863e-05,8.481764726767836e-05,8.483546573475233e-05,8.483719958901888e-05,8.484197078513458e-05,0.9992364786154452,8.483776883470014e-05,8.483486273694947e-05
TCGA-F4-6807-01A-11D-1835-10,0.0005748522833040353,0.0005748694838215448,0.0005748336378551236,0.000574712706073665,0.0005748668463321012,0.16963494284717812,0.7599376512965283,0.0005748542717846476,0.0005748570505312665,0.06640355957659101
TCGA-AA-3950-01A-02W-0995-10,9.044243349491129e-05,9.044372546867549e-05,9.044311585189057e-05,9.041592236737053e-05,0.03435309398711342,0.846500050999286,9.044330855200618e-05,0.11149401605788808,9.044177083210432e-05,0.007110208679145369
TCGA-A6-6781-01B-06D-A270-10,9.31421463041068e-05,9.313822540056795e-05,9.31378856769757e-05,9.310987764549913e-05,0.010901830536883214,0.18524962632436112,9.313769611096511e-05,0.8031966002715734,9.31392855255585e-05,9.313775051892599e-05
TCGA-AA-3842-01A-01W-0995-10,0.0009807231773516468,0.0009807535342590324,0.0009807508183365611,0.0009803922471321696,0.09157239245826919,0.0009806749768543255,0.6971674856486113,0.2043952604022632,0.0009807873846699774,0.0009807793522524973
TCGA-AA-3811-01A-01D-1981-10,6.731607142208731e-05,6.73152760136195e-05,6.73158491833254e-05,6.729475788915631e-05,0.020590060106435545,0.7768948371088564,0.02575673667752564,0.1763544918921825,6.73165810879977e-05,6.731567940376276e-05
TCGA-DM-A0XF-01A-11D-A152-10,0.0007578069138817481,0.0007577722335246178,0.0007578041306319027,0.0007575758430915052,0.08503728338570964,0.03981042979331931,0.8191896140760626,0.0007577749191386863,0.05141615744831212,0.0007577812563278822
TCGA-AZ-6599-01A-11D-1771-10,0.0003788881690946382,0.0003788960629421358,0.00037888853461802354,0.00037878790498388823,0.6835119369846941,0.00037888936504916514,0.24732690545501912,0.06650901719831605,0.0003788766407424403,0.00037891368454039755
TCGA-F4-6809-01A-11D-1835-10,0.0006330825838792514,0.0006330921342576587,0.0006330763439426162,0.0006329114689093959,0.0006331011540335865,0.10303323255509354,0.8256872668021099,0.0006330572711034578,0.06684807117422642,0.0006331085124443458
TCGA-F4-6703-01A-11D-1835-10,0.0002513307055409862,0.00025133341169250156,0.0002513352166401001,0.0002512563071331421,0.06877857583268622,0.7239330227026777,0.09016346498588744,0.08904445527098138,0.0002513345953495486,0.026823890971410906
TCGA-AY-A8YK-01A-11D-A40P-10,0.0012503272347238925,0.0012503600959911962,0.0012503279744041711,0.0012500001226910934,0.001250281908873406,0.10532223860314933,0.4435582268637837,0.3949759607015635,0.0012503363313899835,0.048641940163429806
TCGA-NH-A5IV-01A-42D-A36X-10,4.381304365250751e-05,4.3813745694830356e-05,4.3813308937661676e-05,4.380201854260341e-05,0.013530082510801424,0.4930162701452651,4.381461469050658e-05,0.4931469659000681,4.381184017382479e-05,4.3812872173367734e-05
TCGA-A6-2680-01A-01D-1408-10,0.0008336251707188152,0.0008335992603401162,0.0008336132936480903,0.0008333334071708389,0.0008335865348391672,0.0008335852559364517,0.7479598251282233,0.24537163850719995,0.0008336250771656774,0.0008335683647575326
TCGA-G4-6307-01A-11D-1719-10,0.13743521570203823,0.0012662397333767924,0.0012662117623305248,0.001265822898371833,0.0012661254532145734,0.001266210348168903,0.7331934184013921,0.12050832196678939,0.0012661842406724926,0.001266249493645129
TCGA-A6-4105-01A-02D-1771-10,0.0005715724569411859,0.0005715892237889569,0.0005715824455327734,0.0005714286292925876,0.0005716119435284971,0.1721815756358176,0.8232458690632484,0.0005716042797605079,0.0005715768416325479,0.0005715894804569175
TCGA-AA-3511-01A-21D-1835-10,0.0008698069461368285,0.0008697993113408077,0.0008698493554707712,0.0008695653084807612,0.01600827154311299,0.0008698169893831113,0.7991619252240072,0.0008698073208102534,0.1787413666759822,0.0008697913252749359
TCGA-AA-3870-01A-01W-0995-10,0.0007876853840086067,0.0007876680604351154,0.0007876392212889836,0.0007874016498242511,0.0007876608279269315,0.0007876399642846564,0.6635298162370278,0.33016914614307386,0.000787660135536509,0.0007876823765933276
TCGA-AY-A71X-01A-12D-A36X-10,0.0011498150651082658,0.0011498174734195018,0.0011498716183855028,0.0011494253627774185,0.0011497043251795858,0.0011497381050173654,0.5468328885534406,0.4439692299464742,0.0011497533597875796,0.0011497561904100118
TCGA-A6-2678-01A-01D-1953-10,0.0038485215733535636,0.003848201919833471,0.003847953062700579,0.0038461541113632243,0.003847295531974887,0.003847159050243881,0.6945195417945361,0.2746991133446032,0.003847743849804366,0.0038483157615867656
TCGA-AA-3510-01A-01D-1408-10,0.6015978398958312,2.898547667947384e-05,0.37881352295581233,2.897711075125905e-05,0.019385747265636178,2.8984697224595596e-05,2.8986814488202882e-05,2.8984995190306966e-05,2.89854574990394e-05,2.8985330887424686e-05
TCGA-AA-A02O-01A-21W-A096-10,0.0006025587037317407,0.0006025775960931321,0.06125216852769384,0.0006024096857652444,0.0006025596018397023,0.0006025686111089265,0.76526932867601,0.16926066571581744,0.0006025966118234989,0.0006025662701164418
TCGA-AA-A01D-01A-01W-A00E-09,0.0006995182657798183,0.0006995080756876574,0.000699510195198676,0.0006993007611198856,0.13628787603097262,0.0006994969451829505,0.7884794978102554,0.0006994769760469391,0.000699527372240364,0.07033628756751541
TCGA-A6-6782-01A-11D-1835-10,0.07828438276119966,0.0006668609738977117,0.0006668535612083231,0.0006666667426428377,0.061522944998611086,0.0006668762086854316,0.8555248445739309,0.0006668449633935314,0.0006668619132032268,0.0006668633032271684
TCGA-D5-6920-01A-11D-1924-10,0.0008698207891160552,0.0008698159383013773,0.0008698090543252779,0.000869565287876137,0.07207937901203379,0.0008698071599063551,0.6973939159941822,0.22443827002298442,0.0008698222043470925,0.0008697945369272076
TCGA-CM-6162-01A-11D-1650-10,9.202076200813028e-05,9.201910991902352e-05,9.20235211554355e-05,9.199632725721181e-05,9.201644984526361e-05,9.201857223613631e-05,9.202024778961206e-05,0.9991718502397049,9.201830131224352e-05,9.201646877210454e-05
TCGA-AA-A022-01A-21W-A096-10,7.926325013450651e-05,0.01303751546158466,7.926378822485571e-05,7.923930974390383e-05,7.926338460943365e-05,0.38850784740686883,0.021939414553796444,0.5760396643160074,7.926416304980122e-05,7.926436598015599e-05
TCGA-CM-4751-01A-02D-1835-10,0.0010528412861276243,0.0010528707332066306,0.0010528808647518014,0.0010526316864504959,0.0010529567847489332,0.0010529571142239651,0.5128277265998391,0.4787493518327104,0.0010529342112939532,0.0010528488866471957
TCGA-CM-5862-01A-01D-1650-10,0.0010872051096612388,0.0010872407096476357,0.0010872299614060575,0.0010869566162377787,0.0010872209778397658,0.0010872723035553838,0.5744007104357582,0.33632475461320777,0.08166415504149035,0.001087254231195756
TCGA-AA-3693-01A-01W-0900-09,0.0006212536760152221,0.0006212597031528707,0.0006212604368513094,0.0006211180815520955,0.0006213319165167645,0.0006213349746428575,0.994408599918988,0.0006212797817217183,0.0006212869084016955,0.000621274602157373
TCGA-AZ-4684-01A-01D-1408-10,0.0011907935169323406,0.0011907835509175264,0.0011907703633056584,0.0011904763022613288,0.0011908512239654132,0.001190849802669864,0.9892828919045374,0.0011910243169122945,0.0011908078844934341,0.001190751134004593
TCGA-QL-A97D-01A-12D-A40P-10,0.00042567039876008274,0.00042566715599731534,0.0004256578712962787,0.00042553196012509926,0.0004256491658420925,0.1539277965583125,0.7640902897431427,0.00042565583945387945,0.07900241517500206,0.0004256661320679551
TCGA-CM-5344-01A-21D-1719-10,0.001516044440446608,0.001515835284061199,0.0015157575990100143,0.0015151516501448622,0.0015154881683669013,0.0015155425606900891,0.6013970107190555,0.3864772283960994,0.0015160122113662855,0.0015159289707593053
TCGA-A6-2681-01A-01D-1408-10,0.0006412091576523338,0.0006412159140440437,0.0006412319323366471,0.0006410257006606771,0.0006411743778821402,0.0006412357813731655,0.7659774547994862,0.18067392737275648,0.04886031922148456,0.000641205742323654
TCGA-AA-A03J-01A-21W-A096-10,0.00098064868635093,0.0009806567589634157,0.15317900023988432,0.000980392241935308,0.000980629460286332,0.0009807147724484808,0.6940272535086845,0.14592936119269678,0.0009806645870828678,0.0009806785516669277
TCGA-AA-A024-01A-02W-A00E-09,0.0012503496532708114,0.001250361097252636,0.0012503560348629545,0.0012500001084993332,0.0012503688133960423,0.0012504133701438426,0.7746473846368189,0.21535017931592704,0.0012502855072843739,0.0012503014625440205
TCGA-A6-2677-01B-02D-A270-10,0.0007520934498520073,0.0007520852625294302,0.07168465473625434,0.0007518797627140001,0.0007520888446113302,0.0007520931655092797,0.6464381034265105,0.2766128499498791,0.0007520937165357406,0.0007520576856042465
TCGA-AA-3976-01A-01W-0995-10,0.0010419909418020643,0.0010420193510082816,0.11222892689505558,0.0010416667454006777,0.0010419531300972066,0.0010419532625063782,0.6467522192031471,0.2337251606158945,0.0010420550307031378,0.0010420548243851976
TCGA-AZ-6601-01A-11D-1771-10,4.197733666096076e-05,4.1977032646757986e-05,4.1976423495915723e-05,4.1963914688628e-05,0.0083334245003681,0.18060073860771586,4.197582309348158e-05,0.8107720123287308,4.197679298002354e-05,4.197723961954847e-05
TCGA-AA-3506-01A-01D-2188-10,0.0005884048786468625,0.0005884074399128701,0.05270978177592335,0.0005882353540883626,0.0005883514298136538,0.0005883946691103224,0.5610256042874153,0.3821459574685888,0.000588438176939528,0.0005884245195608294
TCGA-CM-4750-01A-01D-1408-10,0.0010873117538101151,0.0010872559318491593,0.0010872729171351745,0.0010869566163438922,0.0010872028682985615,0.0010872383443169154,0.9902148262551104,0.0010873048781194195,0.0010873612302707777,0.0010872692047456539
TCGA-AA-3662-01A-01D-1719-10,0.0011908629566733647,0.0011908311221174117,0.0011908252964548452,0.0011904762746964496,0.001190816130876161,0.0011907916143101237,0.7809249465143154,0.1380443703286875,0.07269523476131463,0.0011908450005540126
TCGA-G4-6588-01A-11D-1771-10,4.942100479591014e-05,4.9421617379981245e-05,4.942125924875127e-05,4.9407119313302114e-05,0.02469122766306418,0.8268766550038714,0.012792019534300075,0.13534358377246763,4.942136295271759e-05,4.942166260611761e-05
TCGA-AZ-6608-01A-11D-1835-10,0.0006624086410310482,0.0006624038188652386,0.0006624183666623492,0.0006622517654949528,0.05619094063845657,0.0006624642830349856,0.9385098572234958,0.0006623985682165916,0.0006624529003838112,0.0006624037943586296
TCGA-AA-3967-01A-01W-1073-09,0.0006371660035539955,0.0006371606989260003,0.0006371242010270659,0.0006369427279077986,0.10223612314351278,0.0006371326102575118,0.8926669461303315,0.0006371441843045068,0.0006371185913253551,0.0006371417088535147
TCGA-AA-3530-01A-01W-0995-10,0.001031339852164189,0.0010313145159891472,0.0010312724484793933,0.0010309279221361507,0.0010312129103554335,0.001031214417715959,0.7069034079905493,0.2848466579532479,0.0010312983209238445,0.0010313536684389512
TCGA-AD-6548-01A-11D-1835-10,0.0007694368596518462,0.0007694589023407016,0.0007694651982436835,0.0007692308410099912,0.000769479114077708,0.0007694644735599426,0.9930751267415973,0.0007694840590305017,0.0007694277883687884,0.0007694260221195241
TCGA-A6-2682-01A-01D-1408-10,0.001234836929154283,0.0012348951655903949,0.13844394191709888,0.0012345680199095687,0.11649902655669195,0.0012349678784829641,0.49876630812036477,0.23888172032820712,0.0012348909553177938,0.001234844129182298
TCGA-G4-6314-01A-11D-1719-10,0.0006580975057017769,0.07936329325223107,0.0006581067948757773,0.0006578948007222016,0.0006580910193804091,0.0006580748507199708,0.6976159681720108,0.2184142712508653,0.0006581022104061669,0.000658100143086564
TCGA-AA-3688-01A-01W-0900-09,0.0013162010429243135,0.001316188888606159,0.0013161977431639755,0.0013157895950733664,0.0524039705727315,0.001316228840813965,0.7813424062932414,0.0013162080679728233,0.15704067067191513,0.0013161382835574838
TCGA-AA-3952-01A-01W-0995-10,0.0010756308902372656,0.0010756462289596264,0.0010755711023022721,0.0010752689358427023,0.07505393098412812,0.0010755843364979843,0.9163414557254593,0.0010755720322493752,0.0010756406379463157,0.0010756991263770224
TCGA-A6-2677-01A-01D-A270-10,0.0006946415053492548,0.0006946273029757373,0.07635613368700436,0.0006944445065688142,0.0006946137074054717,0.0006946386581066282,0.6039257199481942,0.31485589919219054,0.0006946653175730995,0.0006946161746317365
TCGA-G4-6310-01A-11D-1719-10,0.0009012688832195748,0.0009012412986150847,0.0009012289636897542,0.0009009009721600882,0.0009012069238849128,0.0009011450401761904,0.6835871883606933,0.30920340031558735,0.0009012067305584207,0.0009012125114152159
TCGA-AA-3556-01A-01D-1953-10,0.005000949597464562,0.0050011422349849465,0.005001453974950687,0.005000000248433435,0.005003541142585956,0.005001163736869267,0.09941679902625371,0.8605733375739888,0.005000845618895766,0.005000766845572883
TCGA-AA-3496-01A-21D-1835-10,0.0010207111175355164,0.09910851095420664,0.0010207345822373607,0.0010204082306405455,0.0010207731390776379,0.001020655923047164,0.471835862187312,0.42191099370529467,0.0010206850565697182,0.0010206651040788398
TCGA-DM-A285-01A-11D-A16V-10,0.0005918790506978151,0.0005918768077624195,0.0005918921123534329,0.0005917160416631695,0.0005918977927485609,0.021308493971322374,0.8456065045604674,0.0005918756769240651,0.1289419820219773,0.0005918819640834965
TCGA-AA-3672-01A-01W-0900-09,6.000780803315377e-05,0.010406565190353979,6.0006285881646644e-05,5.998800779118282e-05,0.024833137399998872,0.7929855400196316,0.002652641165081613,0.16882210093050393,6.00073543964465e-05,6.000583832759165e-05
TCGA-G4-6628-01A-11D-1835-10,5.1455413349709476e-05,5.145504113271544e-05,5.1453379315583565e-05,5.144033397925387e-05,0.07835583153049394,0.4594965555835,5.1455873664642945e-05,0.4432571597841461,5.1454965045975084e-05,0.018581738095372054
TCGA-AA-3713-01A-21D-1719-10,0.00010641646034802324,0.0001064175626908847,0.0001064122366083971,0.00010638298874545808,0.04891112921563264,0.4688076482309537,0.07352723744096601,0.4081155250183115,0.00010641360755639613,0.0001064172381870889
TCGA-AA-A00Z-01A-01D-A17O-10,0.00833548531870143,0.00833528365484296,0.008336532183838962,0.008333334796163354,0.008335574391845933,0.008338890550859696,0.9249776835639765,0.008336227805760921,0.008336618258618884,0.00833436947539127
TCGA-AD-6888-01A-11D-1924-10,0.0009436993252923147,0.0009436462630298188,0.0009437614657568973,0.0009433963381920365,0.0009436346460167205,0.0009436724340882464,0.4417862002004878,0.5506644566981914,0.0009438588339821338,0.000943673794962608
TCGA-AA-3872-01A-01W-0995-10,0.001282404708941397,0.0012824334441031327,0.001282476484035793,0.0012820514176103835,0.2522890754231869,0.0012824313976228258,0.6524272917817412,0.0012824702880879033,0.08630685339716859,0.0012825116575020368
TCGA-AA-3655-01A-02D-1719-10,0.0011366730733773842,0.0011366448176271535,0.0011366977593782021,0.0011363637275423266,0.0011367209814444942,0.20727560741678705,0.5297500107196464,0.25501802745564056,0.001136636034731582,0.0011366180138248673
TCGA-A6-5665-01B-03D-2298-08,6.000675294654616e-05,6.0005930064342855e-05,0.015563965019437954,5.998800795959939e-05,6.000397086220944e-05,0.834027692377218,6.000582385462437e-05,0.14998832155544276,6.000547829754279e-05,6.000508391619511e-05
TCGA-A6-5665-01A-01D-1650-10,5.993477495096398e-05,5.993432993615655e-05,0.019370827831297094,5.991612295756407e-05,5.993308451401047e-05,0.770369939433373,0.0003604675188176203,0.20953917947784495,5.993361055069081e-05,5.9933815758195176e-05
TCGA-CM-5349-01A-21D-1719-10,0.0009526246159579437,0.0009526194408471878,0.0009526918751541517,0.0009523810573572805,0.000952639327103736,0.0009526484228545371,0.5086853096565708,0.39361057014870926,0.0910359253506513,0.0009525901047938616
TCGA-AA-A01S-01A-21W-A096-10,0.0015633066784694447,0.0015631531051206705,0.0015630215885199677,0.0015625001159927014,0.0015630436045563187,0.0015629987008432664,0.6385927764244397,0.3489028991013992,0.001563098989277269,0.0015632016913814492
TCGA-AA-3848-01A-01W-0900-09,0.0006290985718072686,0.0006291033571058757,0.0006291536021128576,0.000628930872066779,0.0006291483835754209,0.0006291306098291306,0.8375440685580895,0.1574231270343716,0.0006291382679018049,0.0006291007431399114
TCGA-CM-6675-01A-11D-1835-10,0.0012661219135493675,0.001266203899454737,0.0012661087821439958,0.001265822897066299,0.0012661280689587212,0.0012662677656700041,0.9886047573708006,0.0012662256494575704,0.0012661225803154035,0.0012662410725834748
